"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"San Francisco","CA","San Francisco","San Francisco",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649500,645000,629500,625000,649000,649000,649000,695000,710000,699000,699000,695000,699000,729000,739000,702332.5,673500,750000,770000,774500,785000,779000,785000,780000,799000,799250,799000,828000,799000,829888,825500,849000,848500,799000,799000,799000,799000,8e+05,820000,799000,827500,849000,825000,849000,849000,849000,879000,875000
"Indianapolis","IN","Indianapolis","Marion",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74950,78000,78000,81950,83400,85500,89900,78950,82900,79900,78900,76900,87000,77950,78900,77900,77900
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189450,215000,209000,215000,225000,220000,235000,225000,192000,202475,187450,192000,202425,199450,195000,195000,212000,214950,212000,214950,220000,227000,227950,234900,225000,218900,209487.5,212000,227544.5,225255.5,225511,239040,244950,258950,249900,235000,225255.5,225255.5,229900
"Memphis","TN","Memphis","Shelby",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103950,109900,114950,116400,115000,117450,109900,129450,123700,133900,135900,129000,129900,137500,129900,137500,125000,114900,129500,129250,126625,129500,115000,115450,119000,127500,127500,127500,127500,127500,131450,125000,127500,127500,127500,149450,149900,149900,139900,149900,149000,139900,139900,139900,127400,129900,129900,145000,155000,149900,156900,162400,165500
"Charlotte","NC","Charlotte","Mecklenburg",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141750,144700,144700,155500,154900,150000,154500,154500,153500,148900,154500,161250,155950,165000,149950,164950,164950,179900,179900,180000,198495,199850,186200,189900,182450,179900,189900,189900,189900,188788,186600,187687.5,178999.5,183500,185500,188450,191000,191000,199900,195000,218700,218700,199000,199900,192200,199900
"Boston","MA","Boston","Suffolk",16,349950,359000,350000,349900,349000,349000,341000,339948.5,339900,339900,342450,339000,339000,329000,326250,324950,347000,335750,329900,329000,331500,329000,318470,299000,329900,326500,329000,329000,327500,324500,329000,324950,327000,325000,339997.5,346000,389900,394500,379450,379950,399000,379900,389000,409000,409000,399000,427000,415000,427450,425000,409000,399499.5,415000,399000,419000,425000,457000,455000,474900,489900,499000,480000,449999,462000,475000,479000,489500,495000,489000,498000,492450,494900,494900,524950,502500,527500,528250,529000,517500,529000,535000,507450,519000,535000,559000,599000,599000,619000,625000,599990,635000,650000
"Seattle","WA","Seattle","King",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,225000,229000,229000,239950,245000,249450,249900,245000,249925,250000,259000,250000,250000,253450,250000,260000,263700,275000,275000,279950,279900,279975,281000,275000,275000,295975,315000,324750,325000,331900,331900,339925,360000,358750,366900,370950,385000,380000,359000,350000,369000,375000,389000,379000,379500,380000,350000,375000,369997.5,369972.5,349250,359975,385000,399888,419999,425000
"Denver","CO","Denver","Denver",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233000,242500,219499.5,240000,239950,246200,264950,265000,273000,287500,289000,269950,275000,287500,294237.5,295900,3e+05,295000,278950,279900,288000,289900,297000,289900,289000,298500,298500,299999,290000,299950,3e+05,280000
"Washington","DC","Washington","District of Columbia",19,277000,280000,299000,306500,299000,295000,298950,299900,299900,299900,299900,295777.5,294950,295500,299250,295500,299250,299999.5,268000,305000,299000,289000,299000,299000,275000,295000,299900,309870,319000,324900,320000,314900,314900,315000,313950,312000,307200,299900,314500,325000,329000,334555,335000,330950,328250,325000,327500,325000,325000,329000,339000,330000,335000,336250,329500,325000,349000,349900,335000,334450,334450,325000,334000,339000,349000,349900,330000,359000,364499.5,369000,366000,359900,359900,369000,357000,369500,365000,361000,359000,350000,342500,359000,349900,350000,349900,369600,369000,379000,375000,382500,386750,385000
"Nashville","TN","Nashville","Davidson",20,,,,,,,,,,,,,,,,,,,,,,,,134900,139900,149450,157900,159000,158000,156500,156900,149900,135000,139900,149900,149900,162450,167000,164975,169900,169900,177450,169950,189000,195000,198500,189900,199000,207445,206900,209250,210900,204900,212000,216900,215000,210000,219900,216999,232450,229450,231500,219900,239900,235000,224750,219900,235000,239000,259900,267000,267000,254900,249950,249950,249000,251000,255450,242500,239950,239450,239900,249900,237250,249900,267000,280950,285000,269900,274900,275000,282400
"Milwaukee","WI","Milwaukee","Milwaukee",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147400,141900,135000,134900,135000,129450,129450,129900,129900,129900,125000,124950,139000,135100,146900,146900,141200,153700,169500,169900,169450,168500,166750,165000,144900,154900,159900,160650,159000,164900,157450,149900,149000,142900,144900,139900,140000,143900,158000,165000,164450,150000,149950,139900,139900,139900,145900,139900,148900,142900,148000,149999.5,169000,169900,159900
"Portland","OR","Portland","Multnomah",22,,,,,,,,,,,,,,,,,,,,,,,,174900,175000,173950,175000,189000,185896.5,179777,179999.5,180000,184900,2e+05,209500,225000,229900,229450,225000,235000,227000,239500,230000,245000,238944,239250,240000,248500,240000,249950,275000,265000,250000,265000,278500,269900,267000,265000,264900,264000,254950,259000,275000,285000,295000,277101,279000,279000,279900,289900,289000,289000,289000,319900,322500,299900,319995,339900,334950,342750,329500,325000,317000,307000,322500,349900,347400,335000,349900,349900,350000,350000
"Sacramento","CA","Sacramento","Sacramento",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169500,188000,189900,188000,181500,199900,199900,209000,229000,229000,210000,225888,204250,197450,218500,217000,210000
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265950,279900,279900,279900,273500,280000,280000,269000,259900,255000,277000,262500,250000,252000,249450,239900,245000,250944,279972,282236,279972,289000,299000,298950,299950,298950,295000,298000,309900,320950,309995,305000,315000,307000,315000,316000,318000,324999,332250,337300,339000,329450
"Virginia Beach","VA","Virginia Beach","Virginia Beach City",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,165000,164900,167475,163875,161500,158800,158800,153000,153000,140000,144250,149000,151450,154500,177450,169500,159750,169500
"Colorado Springs","CO","Colorado Springs","El Paso",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,109950,111000,112500,109950,104750,93000,99000,113500,109000,105500,110750,114000,115000,119900,119900,119900,128750,121000,131850,129500,124450,126000,128400,127500,130000,139900,144900,141750,145400,147500,140450,150000,155000,150000,146950,143000,140000,142500,135000,134900,145000,145000,155000,155000,150000,165000
"Atlanta","GA","Atlanta","Fulton",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,137175,139850,149000,149777,145000,145000,149900,150000,156200,157400,156500,159900,152000,159900,160000,159900,164900,162950,164900,165000,170000,174900,172500,174950,169950,169950,175000,173500,175000,175000,174900,169900,175000,180000,185000,188000,189000,190000,189900,195000,192000,190000,195000,199900,199900
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e+05,310000,314450,319000,319900,323900,325000,323900,325000,325000,325000,325000,335000,335000,330000,330000,329000,324949.5,320000,318200,319838.5,320000,320000,325000,336945,338000,337950,340000,335000,335000,334700,330000,330000,330000,330000,329000,325000,329000,329000,325000,324750,320000,323777,325000,325000,327000
"Oakland","CA","San Francisco","Alameda",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,309000,324000,325000,316400,312450,327000,322000,315000,310000,315000,339000,327000,347000,368000,379700,389000,392000,395000,443500,399000,442000,442500,422499.5,412000,407500,399950,424750,449000,449000,439000,425000,429000,429000,495000,499000,494000,454500,499000,450000,479000
"Honolulu","HI","Urban Honolulu","Honolulu",30,269000,270000,275000,280000,275000,267999.5,260000,250000,265000,265000,260000,265000,268250,259250,265500,260000,260000,268000,285000,289000,295000,299000,299000,299000,305000,305000,305000,301650,305450,296850,298000,300100,3e+05,289000,309000,309300,310000,315000,310000,319000,325000,299999,325000,329000,320000,318000,320000,319000,329000,329000,338800,345000,345000,299975,298944,299000,297250,298000,325000,329800,330000,330000,345000,346000,345000,339000,345000,345000,345000,345000,339000,345000,349000,328888,348500,348000,346500,350000,357750,350000,350000,350000,350000,355000,355000,355000,355000,349000,349000,350000,365000,368000
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,155000,149900,151950,146000,152450,149900,153900,174500,177450,174900,174900,169900,159900,159000,149900,150000,150000,146950,159900,155000,161500,174900,167400,179900,184950,174900,169900,169900
"New Orleans","LA","New Orleans","Orleans",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,194000,210000,229000,225000,212000,227000,220000,234500,250000,265000,259530,259000,269000,269000,269000,274900,278139,292235,291870,291870,292600,292600,287970,278950,278900,272500,278950,279000,278369.5,278369.5,279000,275000,265000,275000,275000,279000,275000
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,189450,188700,185000,186550,189900,194700,189900,185000,199900,185000,195000,199000,196500,189888,189900,199949.5,199000,207000,219950,215000,215000,219900,217500,210000,209000,210000,210000,210000,229450,220000,235888,231709,226265,240000,247000,249999.5,249997,249000,247000,245000,252500,258000,259899.5,262449.5,259900
"Aurora","CO","Denver","Arapahoe",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126000,127950,135000,134900,125000,120000,136250,138500,150000,149900,149450,142000,146000,150000,153950,153000,150000,150000,149436.5
"Saint Louis","MO","St. Louis","Saint Louis City",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99742.5,95000,110000,102900,102900,99999,97999,103000,109950,97999,99000,104450,104900,106900,109400,112400,102250,99950,90362.5,99900,102450,102450,99999,115000,109750,103500,114900,115800,119900,119700,109900,113450,117450,124900,110500,110000,124900,120000,124900,124900,120950,123400,124950
"Corpus Christi","TX","Corpus Christi","Nueces",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,137900,120000,119950,122500,119900,135000,132450,121000,132400,127400,123700,115000,119500,123700,132400,132400,139900,139900
"Pittsburgh","PA","Pittsburgh","Allegheny",37,,,,,,,,,,,,,,,,,,,,,,,,135000,129000,129900,129000,124900,129900,129900,129900,139000,129450,144450,135950,137450,134900,139500,134900,139900,155000,139900,137450,137450,135000,129000,142445,129900,144450,164950,168500,149900,139900,137450,149000,159900,169000,162500,140995,140995,149950,155900,155900,165000,159900,167450,179000,165000,182000,154900,172000,157400,149900,154900,149900,169000,167000,179995,178250,185000,195888,184900,197000,219000,205000,175000,167500,159500,150000,169900,194950,199500
"Marietta","GA","Atlanta","Cobb",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132450,117000,106000,115000,115000,106125,109700,108300,110000,98750,99900,99900,114900,128607.5,117450,129000,125000,122500
"Anchorage","AK","Anchorage","Anchorage",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,122700,129900,110000,107000,110000,122000,108500,115000,109000,110000,105000,103950,109000,125000,120000,130000,128000,135000,129500,125000,121000,119000,124000,120500,119950,128450,118500,124900,120000,129250,136500,135000,138000,136500,132500,132000,134000,137250,132500,133500,134000,128500,127000,125000,125000,129250,123145,129000,122790,123500,127450,124250,114900,116200,114900,118000,124500
"Saint Paul","MN","Minneapolis-St Paul","Ramsey",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,150000,141450,139450,136950,129900,139900,139900,156900,158000,157000,139900,150000,149950
"Louisville","KY","Louisville/Jefferson County","Jefferson",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,64900,65000,64900,63200,69000,69900,69000,69000,69900,71400,69699,70000,73000,69950,75000,78900,80000,89900,89900,84200,84700,79900,81900,85000,80000,74900,75000,75000,79500,81500,84000,81499.5,78700,83500,84900,79950,74900,74900,80950,84000,84950,84900,79900,84450,80000
"Henderson","NV","Las Vegas","Clark",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68600,77200,74950,72000,74950,72000,75888,75000,72700,74900,73000,75000,74450,79000,75000,76388.5,75000,74900,81450,79000,84900,83950,82500,95495,88000,89000,87000,89000,89450,95450,87000,87000,87500,88750,89990,85500,86400,86500,86500,85000,89999.5,90000,89900,99900,99900,96500,92750,99000,107450,99900,107700,99950,114450,119000
"Jersey City","NJ","New York","Hudson",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399500,449000,389000,399000,385000,399000,399000,427500,435000,419000,422499.5,425000,425000,384900,433749.5
"Orlando","FL","Orlando","Orange",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,60000,60999,60880,60000,59900,60000,64500,64947.5,63900,60000,60950,59900,60000,62000,61900,60000,64900,64997.5,69900,72000,75000,75000,76975,79000,79000,79000,81125,83000,83749.5,80000,83900,85000,84900,85000,84000,80000,80000,85000,85000,88000,89836.5,89900,91000,89900,88900
"Norfolk","VA","Virginia Beach","Norfolk City",45,,,,,,,,,,,,,,,,,,,,,,,,149450,149000,142500,138250,139500,146000,145000,140750,162500,169000,169000,162500,165000,171950,168500,165000,164450,177495,164450,178000,178995,187495,179000,179000,174900,169000,169000,172400,169900,164950,165000,168000,169000,169450,151750,150500,150000,156250,153500,167500,169500,169500,169900,171249.5,174900,169999,165000,163000,159990,163950,164900,165000,169899.5,169900,169900,169900,167450,160000,169000,147900,152500,162500,171000,175000,192000,175000,178000,180000,179900
"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,1e+05,104900,105900,105900,110000,110000,110000,110000,110000,110000,113000,114999,113500,114999,115900,115450,125000,119950
"Fort Myers","FL","Fort Myers","Lee",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,75000,74700,75000,75450,80950,77850,79949.5,79900,78500,77000,85000,85000,84500,82950,79900
"Arlington","VA","Washington","Arlington",48,,,,,,,,,,,,,,,,,,,,,,,,275000,260000,275000,304500,292450,289900,299825,299999.5,299000,299750,282400,3e+05,315000,328800,326950,327000,334925,329950,329850,318999.5,319949,319499,319499,299900,315000,298375,302000,309949.5,308000,310000,310000,309500,308725,309250,313500,309900,309500,309700,299700,309900,315000,311900,299000,269900,315000,314900,309700,312150,321850,339900,347000,344950,344950,339900,339900,339900,330000,316000,315000,315000,296500,298250,3e+05,3e+05,3e+05,310000,319000,317000,299900
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345000,346450,329000,324500,345000,339650,325000,358000,329700,349000,353000,349900,339000,349950,387950,328000,302500,323000,356000,351500,343500,366900,379000,388000,381500,381500,363650,359900,369000,369449.5,376500,375000,369999,376500,389900,389900,384450,399000,394444,403000,399000,417250,409400,399900,414450,435000,412500,398750,398750
"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,342000,329800,329000,315000,315000,332500,317000,324000,340000,349500,338000,319999,329999
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,325000,317000,314900,299900,304450,319900,312000,315000,299900,309900,310000,319900,339450,334450,310000,322400,344400,328500,335000,339500,329950,334950,335000,334900,328000,317613,335500,335000,339000,340000,340000,354900,354900,349900,345000,342450,345000,349000,403500,386000,386000,389000,389000,420000,419000
"Yonkers","NY","New York","Westchester",52,129900,130000,130000,129999,129700,129450,129000,129900,129000,126500,125000,124500,124299.5,124299.5,127665.5,125000,124000,124000,125000,122000,119000,119000,118000,117000,114999,115000,115000,110000,115000,115000,112999,113500,110000,110000,110000,110000,113000,113250,113500,110900,110000,109500,110000,109999,110000,109949.5,109900,110000,109000,112750,109888,109000,109000,105000,105000,107950,104000,103950,103500,99925,104000,105000,109000,105000,109950,110000,107950,110000,109900,109950,110000,112000,110000,110000,110000,110000,108999.5,109750,110000,109900,110000,108000,108000,105000,105000,108350,110000,111999,115000,115000,115500,119450
"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,199000,199000,193000,195000,199000,199900,199800,199700,199900,201500,199900,199000,219900,219000,215000,198123,189995,192246,199500,195000,198888,2e+05,199000,199000,199500,199500,199000,199000,2e+05,202450,210000,210000,202950,212000,209450,209450,199900,203000,2e+05,210500,210500,209900,211000,219450,224900,224999.5,226000,234950,225000
"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700,69900,69900,69950,69700,69900,69900,69000,71150,76400,79997.5,79995,72850,72675,76690,79999.5,80000,79700,79900,78950,79900,79900,78500,79900,83416.5,83000,83500,84650,85000,86950,85000,86900,89900,89000,85000,88500,85000,85000,85000,87000,89900,89900,89900,89900,89900,90450
"Fairfax","VA","Washington","Fairfax",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224500,225000,228950,230000,247499.5,243950,244900,269900,229950,228800,229900,228800,219950,211500,209450,214000,215000,224950,215000,215000,215000,209000,210000,205000,2e+05,2e+05,199943.5,209500,224900,227450,225000,210000,217000,215000,199950,199500,214900,227400,229950,227500,231499.5,234999,224000,242400,260950
"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58750,58250,60000,62500,59450,55000,63750,68950,68200,69900,75000,70000,74990,75000,79450,77147.5,73000,72000,70000,77100,77300,79900,73950,78450,80950,81000,84300,81000,89900,89900,84950,84950,87900,89900,89900,89900,89000,89212,94950,97750,89900,89000,88900,91450,95500,95000,98500,97000
"Alexandria","VA","Washington","Alexandria City",57,204950,205000,219894,217000,214900,210000,219444,218500,219500,209900,199700,198700,195000,188500,192450,199900,209500,199900,209900,2e+05,2e+05,2e+05,194900,186500,180000,189000,189900,197500,204999,2e+05,209900,199900,191495,199000,2e+05,199450,199000,198000,209900,209900,219900,219950,215000,229000,220000,226500,227000,227000,227750,224980,226591,228182,230000,239949.5,229900,228950,228000,220000,220000,218950,217900,220000,219900,219949.5,223950,219700,216500,219250,219900,219900,219900,216500,216000,215000,216600,214999,217000,218500,215000,214900,219000,217000,217000,216750,216750,221350,219995,226975,230000,223450,225000,225000
"Coral Springs","FL","Miami-Fort Lauderdale","Broward",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000,85000,91000,89000,88500,89900,89900,91500,89900,99500,105000,106000
"Stamford","CT","Stamford","Fairfield",59,199250,219000,215000,220000,229500,224000,210000,199900,215000,199500,199000,199000,189000,185000,192000,189000,189250,186950,189000,189000,178500,179000,172900,167900,171250,174700,199000,205000,205000,205000,205000,192750,195000,188700,183500,181000,207500,199999,199499.5,209500,212500,208000,192000,206250,212375,208250,199000,223700,215000,207500,202500,215000,210000,209500,210000,219000,223750,227450,214500,209000,221500,199749.5,189000,192450,199000,199000,195000,189000,209000,215000,207000,196750,195000,199000,211000,207500,205000,222000,228000,224000,222500,219450,207950,219394,220000,221500,227000,242250,242000,247500,245750,227500
"Savannah","GA","Savannah","Chatham",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174500,174750,179900,182500,172000,169000,176000,161750,146950,152200,169900,169450,189000,184000,194000,194000,194000,175000,169700,180000,179750,180000,180000,165000,174900,197000,187500,199500,199500,217500,242000,232500,215000,212500,219000,225000
