"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Summerside","OH","Cincinnati","Clermont",4553,893,0.0113250283125708,0.0299884659746251,0.0182440136830103,366
2017-08-31,"Long Hill","CT","New London","New London",4554,1229,0.00737704918032787,0.0241666666666667,0.0284518828451883,245
2017-08-31,"Town of Pittsfield","NH","Concord","Merrimack",4555,1145,0.0123784261715296,0.0306030603060306,0.0105913503971756,118
2017-08-31,"Hurstbourne","KY","Louisville/Jefferson County","Jefferson",4556,1314,0.00921658986175115,0.0554216867469879,0.0217729393468118,261
2017-08-31,"Chester","CT","Hartford","Middlesex",4557,1391,-0.00784593437945792,-0.0373702422145329,-0.0550271739130435,122
2017-08-31,"Wolverine Lake","MI","Detroit","Oakland",4558,1466,0.00964187327823691,0.0180555555555556,0.0891530460624071,205
2017-08-31,"Richboro","PA","Philadelphia","Bucks",4559,2057,-0.00242483026188167,-0.0120076849183477,-0.00962927298988926,155
2017-08-31,"Richmond","IL","Chicago","McHenry",4560,857,-0.0183276059564719,-0.0283446712018141,-0.0092485549132948,261
2017-08-31,"Ellettsville","IN","Bloomington","Monroe",4561,1045,-0.00381315538608198,0.0116166505324298,0.0336300692383778,120
2017-08-31,"Town of Whitehall","NY","Glens Falls","Washington",4562,1207,-0.00740131578947368,-0.0413026211278793,-0.157122905027933,204
2017-08-31,"Town of Chilton","WI","Appleton","Calumet",4563,1056,-0.00377358490566038,-0.00189035916824197,0.012464046021093,110
2017-08-31,"Evansdale","IA","Waterloo","Black Hawk",4564,715,-0.0178571428571429,-0.0604467805519054,-0.0272108843537415,201
2017-08-31,"Boyertown","PA","Reading","Berks",4565,1086,-0.00821917808219178,-0.0100273473108478,-0.0100273473108478,141
2017-08-31,"Ocean View","DE","Salisbury","Sussex",4566,1373,-0.0171796707229778,-0.0100937274693583,-0.0834445927903872,1093
2017-08-31,"Madeira Beach","FL","Tampa","Pinellas",4567,1909,0.0020997375328084,-0.0144553433144037,0,2586
2017-08-31,"Crisfield","MD","Salisbury","Somerset",4568,1449,-0.00343878954607978,-0.00412371134020619,-0.0169606512890095,356
2017-08-31,"Lyncourt","NY","Syracuse","Onondaga",4569,938,-0.00740740740740741,-0.00740740740740741,-0.112582781456954,162
2017-08-31,"Boscawen","NH","Concord","Merrimack",4570,1330,0.0230769230769231,0.0973597359735974,0.0406885758998435,172
2017-08-31,"Chalfont","PA","Philadelphia","Bucks",4571,1610,-0.0018598884066956,0.00374064837905237,-0.0152905198776758,426
2017-08-31,"Palos Park","IL","Chicago","Cook",4572,1650,-0.00181488203266788,-0.0036231884057971,-0.0265486725663717,759
2017-08-31,"North Westport","MA","Providence","Bristol",4573,1437,0.015547703180212,0.0612998522895126,-0.0277401894451962,159
2017-08-31,"Willistown Township","PA","Philadelphia","Chester",4574,2231,-0.00357302367128182,-0.00623608017817372,-0.0171806167400881,226
2017-08-31,"Sisters","OR","Bend","Deschutes",4575,1467,-0.0154362416107383,-0.0101214574898785,0.0419034090909091,108
2017-08-31,"Fountainhead-Orchard Hills","MD","Hagerstown","Washington",4576,1277,-0.00156372165754496,0.00551181102362205,0.0290088638195004,135
2017-08-31,"Elmwood","LA","New Orleans","Jefferson",4577,1275,0.00870253164556962,0.0240963855421687,-0.00156617071260767,198
