"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"New York","NY","New York","Queens",0,2351,0.00341442594963722,0.00901287553648069,0.008147512864494,1561505
2017-08-31,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",1,2814,0.00392436674991081,0.0136887608069164,0.0372281607077036,732998
2017-08-31,"Chicago","IL","Chicago","Cook",2,1662,0.00483675937122128,0.0171358629130967,-0.00776119402985075,761697
2017-08-31,"Houston","TX","Houston","Harris",3,1419,0.00424628450106157,0.00638297872340425,-0.0132127955493741,527527
2017-08-31,"Philadelphia","PA","Philadelphia","Philadelphia",4,1212,0.0033112582781457,0.00248138957816377,-0.00899427636958299,514715
2017-08-31,"Phoenix","AZ","Phoenix","Maricopa",5,1283,0.0054858934169279,0.0190627482128674,0.0380258899676375,446052
2017-08-31,"Las Vegas","NV","Las Vegas","Clark",6,1255,0.00641539695268645,0.0112812248186946,0.0236541598694943,464546
2017-08-31,"San Antonio","TX","San Antonio","Bexar",7,1267,0.00475812846946868,0.00875796178343949,0.0259109311740891,438493
2017-08-31,"San Diego","CA","San Diego","San Diego",8,2553,0.00551398188263096,0.0207916833266693,0.0484599589322382,363102
2017-08-31,"Dallas","TX","Dallas-Fort Worth","Dallas",9,1428,0.00492610837438424,0.0170940170940171,0.0484581497797357,293299
2017-08-31,"San Jose","CA","San Jose","Santa Clara",10,3351,0.00149432157800359,0.00781954887218045,-0.00681683461766449,228343
2017-08-31,"Jacksonville","FL","Jacksonville","Duval",11,1169,0.00429553264604811,0.0112456747404844,0.0236427320490368,282443
2017-08-31,"San Francisco","CA","San Francisco","San Francisco",12,4300,0.00139729855612483,0.00279850746268657,-0.0418894830659537,186640
2017-08-31,"Indianapolis","IN","Indianapolis","Marion",13,1087,0.00648148148148148,0.0235404896421846,0.00741427247451344,276417
2017-08-31,"Austin","TX","Austin","Travis",14,1784,-0.00111982082866741,0,-0.00998890122086571,232440
2017-08-31,"Fort Worth","TX","Dallas-Fort Worth","Tarrant",15,1397,0.00431344356578001,0.00866425992779783,0.0348148148148148,227252
2017-08-31,"Detroit","MI","Detroit","Wayne",16,746,-0.00133868808567604,-0.00400534045393859,0,314174
2017-08-31,"Columbus","OH","Columbus","Franklin",17,1145,0.00792253521126761,0.0168738898756661,0.0223214285714286,259618
2017-08-31,"Memphis","TN","Memphis","Shelby",18,840,0,-0.00118906064209275,-0.00826446280991736,209413
2017-08-31,"Charlotte","NC","Charlotte","Mecklenburg",19,1327,0.00454201362604088,0.0137509549274255,0.0326848249027237,279283
2017-08-31,"El Paso","TX","El Paso","El Paso",20,993,0.00100806451612903,0.00404448938321537,-0.00997008973080758,174293
2017-08-31,"Boston","MA","Boston","Suffolk",21,2546,-0.0027418723070897,-0.0108780108780109,0.020850040096231,183080
2017-08-31,"Seattle","WA","Seattle","King",22,2573,0.005078125,0.0173981810992487,0.0404367165386171,213825
2017-08-31,"Baltimore","MD","Baltimore","Baltimore City",23,1285,-0.000777604976671851,-0.00464756003098373,-0.0294561933534743,222869
2017-08-31,"Denver","CO","Denver","Denver",24,2006,0.004004004004004,0.0110887096774194,0.0156962025316456,208869
2017-08-31,"Washington","DC","Washington","District of Columbia",25,2654,-0.000753012048192771,0.00721062618595825,0.0391542678151919,178673
2017-08-31,"Nashville","TN","Nashville","Davidson",26,1553,0.00193548387096774,0.00582901554404145,0.0210387902695595,199669
2017-08-31,"Milwaukee","WI","Milwaukee","Milwaukee",27,991,-0.00601805416248746,-0.015888778550149,-0.0188118811881188,157339
2017-08-31,"Tucson","AZ","Tucson","Pima",28,1118,0.0108499095840868,0.0351851851851852,0.0698564593301435,179690
2017-08-31,"Portland","OR","Portland","Multnomah",29,1913,0.00262054507337526,0.0170122275385433,0.047645125958379,207327
2017-08-31,"Oklahoma City","OK","Oklahoma City","Oklahoma",30,1072,-0.000931966449207828,0.00374531835205993,-0.020109689213894,196408
2017-08-31,"Omaha","NE","Omaha","Douglas",31,1324,0.00379075056861259,0.0130068859984698,0.0255615801704105,323813
2017-08-31,"Albuquerque","NM","Albuquerque","Bernalillo",32,1194,-0.000836820083682008,-0.005,-0.00912863070539419,177189
2017-08-31,"Fresno","CA","Fresno","Fresno",33,1256,0.0048,0.00964630225080386,0.0320460147904684,132696
2017-08-31,"Mesa","AZ","Phoenix","Maricopa",34,1296,0.00387296669248644,0.00856031128404669,0.0228887134964483,148847
2017-08-31,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",35,2440,0.00287710645293876,0.0107705053852527,0.0458636948135448,105002
2017-08-31,"Kansas City","MO","Kansas City","Jackson",36,1046,0.00576923076923077,0.0204878048780488,0.0356435643564356,165584
2017-08-31,"Virginia Beach","VA","Virginia Beach","Virginia Beach City",37,1537,-0.00129954515919428,-0.00453367875647668,0.00654878847413229,156604
2017-08-31,"Colorado Springs","CO","Colorado Springs","El Paso",38,1449,0.00485436893203883,0.0118715083798883,0.0592105263157895,144910
2017-08-31,"Atlanta","GA","Atlanta","Fulton",39,1526,0.00726072607260726,0.0207357859531773,0.0516884906960717,148200
2017-08-31,"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",40,2017,-0.00493339911198816,-0.0112745098039216,-0.0605496040987424,144203
2017-08-31,"Oakland","CA","San Francisco","Alameda",41,2955,0.00544402858115005,0.014070006863418,0.02711157455683,103935
2017-08-31,"Tulsa","OK","Tulsa","Tulsa",42,960,0.00104275286757039,0.00208768267223382,-0.026369168356998,141306
2017-08-31,"Cleveland","OH","Cleveland","Cuyahoga",43,840,0.00119189511323004,0.00119189511323004,0.00598802395209581,121584
2017-08-31,"Honolulu","HI","Urban Honolulu","Honolulu",44,2392,-0.00208594075928244,-0.0070568700705687,-0.0188679245283019,127657
2017-08-31,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",45,1592,0.00125786163522013,0.00505050505050505,0.0432503276539974,121688
2017-08-31,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",46,1347,-0.00148257968865827,-0.00148257968865827,0.0606299212598425,131573
2017-08-31,"New Orleans","LA","New Orleans","Orleans",47,1424,-0.0104239054899236,-0.00280112044817927,-0.0138504155124654,112690
2017-08-31,"Arlington","TX","Dallas-Fort Worth","Tarrant",48,1481,0.00885558583106267,0.0185694635488308,0.0378416257883672,96828
2017-08-31,"Raleigh","NC","Raleigh","Wake",49,1407,0.00142348754448399,0.00643776824034335,0.0277574872169467,140757
2017-08-31,"Wichita","KS","Wichita","Sedgwick",50,905,0,-0.00876232201533406,0.00221483942414175,132515
2017-08-31,"Tampa","FL","Tampa","Hillsborough",51,1339,0.00299625468164794,0.00374812593703148,0.0244835501147666,124863
2017-08-31,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",52,2701,0.00185459940652819,0.0127484064491938,0.0473051570376115,63907
2017-08-31,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",53,2549,0.0027537372147915,0.0119094878920206,0.0353371242891958,49349
2017-08-31,"Aurora","CO","Denver","Arapahoe",54,1808,0.00556173526140156,0.0145903479236813,0.0226244343891403,105870
2017-08-31,"Saint Louis","MO","St. Louis","Saint Louis City",55,896,0.00561167227833894,0.0078740157480315,0.0124293785310734,113297
2017-08-31,"Corpus Christi","TX","Corpus Christi","Nueces",56,1344,0.000744601638123604,0.0014903129657228,-0.013215859030837,91751
2017-08-31,"Cincinnati","OH","Cincinnati","Hamilton",57,1132,0.00801424755120214,0.0235081374321881,0.0750237416904084,94824
2017-08-31,"Pittsburgh","PA","Pittsburgh","Allegheny",58,1120,-0.0017825311942959,0.00628930817610063,-0.00797165633303809,123684
2017-08-31,"Riverside","CA","Riverside","Riverside",59,1846,0.00709219858156028,0.0165198237885463,0.0572737686139748,68734
2017-08-31,"Marietta","GA","Atlanta","Cobb",60,1637,0.00738461538461538,0.0244055068836045,0.0367321089297023,99782
2017-08-31,"Anchorage","AK","Anchorage","Anchorage",61,1876,-0.00106496272630458,-0.00740740740740741,-0.0254545454545455,87469
2017-08-31,"Bakersfield","CA","Bakersfield","Kern",62,1337,-0.000747384155455904,-0.00520833333333333,0.00300075018754689,101358
2017-08-31,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",63,1408,-0.00212615166548547,0.00284900284900285,0.0262390670553936,77299
2017-08-31,"Toledo","OH","Toledo","Lucas",64,788,0,-0.00126742712294043,-0.00379266750948167,99807
2017-08-31,"Silver Spring","MD","Washington","Montgomery",65,2207,0.00136116152450091,0.0147126436781609,0.0227062094531974,80831
2017-08-31,"Lexington","KY","Lexington","Fayette",66,1210,0.00165562913907285,0.00248550124275062,0.00917431192660551,104734
2017-08-31,"Newark","NJ","New York","Essex",67,1468,0.00479123887748118,0.00273224043715847,-0.0232867598137059,37013
2017-08-31,"Tallahassee","FL","Tallahassee","Leon",68,1194,0.00420521446593776,0.00759493670886076,-0.00417014178482068,80421
2017-08-31,"Stockton","CA","Stockton","San Joaquin",69,1426,0.0106307583274274,0.0236898779612347,0.0746043707611153,75453
2017-08-31,"Plano","TX","Dallas-Fort Worth","Collin",70,2006,0.003,0.0136432541687721,0.0292457670600308,75032
2017-08-31,"Buffalo","NY","Buffalo","Erie",71,889,-0.00559284116331096,-0.00447928331466965,0.0301274623406721,70444
2017-08-31,"Chandler","AZ","Phoenix","Maricopa",72,1489,0,0.000672043010752688,0.0184678522571819,90596
2017-08-31,"Louisville","KY","Louisville/Jefferson County","Jefferson",73,1000,0.00908173562058527,0.0193679918450561,0.0857763300760043,133367
2017-08-31,"Henderson","NV","Las Vegas","Clark",74,1399,0.00358680057388809,0.00937950937950938,0.0241581259150805,107086
2017-08-31,"Modesto","CA","Modesto","Stanislaus",75,1361,0.0074019245003701,0.0134028294862249,0.0326251896813354,70472
2017-08-31,"Mobile","AL","Mobile","Mobile",76,949,0,0.00211193241816262,0.0337690631808279,84976
2017-08-31,"Jersey City","NJ","New York","Hudson",77,2044,0.000979431929480901,-0.00438382854359474,-0.0550161812297735,58585
2017-08-31,"Lubbock","TX","Lubbock","Lubbock",78,1170,0.00429184549356223,0.00862068965517241,-0.00340715502555366,76370
2017-08-31,"Glendale","AZ","Phoenix","Maricopa",79,1280,0.00549882168106834,0.0174880763116057,0.0372771474878444,68199
2017-08-31,"Durham","NC","Durham","Durham",80,1326,0,0.00683371298405467,0.031104199066874,81406
2017-08-31,"Orlando","FL","Orlando","Orange",81,1301,0.000769230769230769,0.00231124807395994,0.01640625,91624
2017-08-31,"Norfolk","VA","Virginia Beach","Norfolk City",82,1258,0.00479233226837061,0.00882117080994387,0.0120675784392599,64037
2017-08-31,"Saint Petersburg","FL","Tampa","Pinellas",83,1328,-0.00150375939849624,-0.00895522388059702,0.0223248652809854,104555
2017-08-31,"Pensacola","FL","Pensacola","Escambia",84,989,0.00202634245187437,0.0112474437627812,0.00304259634888438,94813
2017-08-31,"Fort Wayne","IN","Fort Wayne","Allen",85,997,0.0278350515463918,0.0825190010857763,0.0583864118895966,92979
2017-08-31,"Greensboro","NC",,"Guilford",86,1011,0.00999000999000999,0.012012012012012,0.0348004094165814,108511
2017-08-31,"Lincoln","NE","Lincoln","Lancaster",87,1278,0.00947867298578199,0.0207667731629393,0.00947867298578199,84039
2017-08-31,"San Bernardino","CA","Riverside","San Bernardino",88,1470,0.00892244337680165,0.018005540166205,0.0606060606060606,50638
2017-08-31,"Corona","CA","Riverside","Riverside",89,2221,0.00497737556561086,0.0164759725400458,0.0427230046948357,48167
2017-08-31,"Chula Vista","CA","San Diego","San Diego",90,2444,0.00493421052631579,0.0187578157565652,0.0312236286919831,57583
2017-08-31,"Chesapeake","VA","Virginia Beach","Chesapeake City",91,1566,0.00320307495195388,0.006426735218509,-0.0094876660341556,76874
2017-08-31,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",92,1808,0,0.00277315585135885,0.0134529147982063,54343
2017-08-31,"Madison","WI","Madison","Dane",93,1529,-0.00195822454308094,-0.00390879478827362,0.0303234501347709,74757
2017-08-31,"Garland","TX","Dallas-Fort Worth","Dallas",94,1447,0.00346740638002774,0.00416377515614157,0.0410071942446043,64049
2017-08-31,"Fontana","CA","Riverside","San Bernardino",95,1927,0.00784518828451883,0.0271855010660981,0.0541575492341357,48479
2017-08-31,"Fort Myers","FL","Fort Myers","Lee",96,1587,0.000630517023959647,0.00316055625790139,0.0225515463917526,115273
2017-08-31,"Knoxville","TN","Knoxville","Knox",97,1090,0.010194624652456,0.0351377018043685,0.0867397806580259,76354
2017-08-31,"Laredo","TX","Laredo","Webb",98,1162,-0.00768573868488471,0.00432152117545376,0,52028
2017-08-31,"North Las Vegas","NV","Las Vegas","Clark",99,1230,0.00819672131147541,0.0232945091514143,0.0379746835443038,71746
2017-08-31,"Lawrenceville","GA","Atlanta","Gwinnett",100,1402,0.00501792114695341,0.0152063721940623,0.0454884414615958,72837
2017-08-31,"Fremont","CA","San Francisco","Alameda",101,3157,0.0012686330478909,0.00413486005089058,-0.00284270372710044,60396
2017-08-31,"Fayetteville","NC","Fayetteville","Cumberland",102,800,0.00125156445556946,-0.00744416873449132,-0.029126213592233,41799
2017-08-31,"Springfield","MO","Springfield","Greene",103,816,-0.0048780487804878,-0.0180505415162455,-0.00244498777506112,76581
2017-08-31,"Arlington","VA","Washington","Arlington",104,2836,0.000705716302046577,0.00817632420902951,0.033904484141451,63410
2017-08-31,"Irving","TX","Dallas-Fort Worth","Dallas",105,1539,0.00325945241199478,0.0165125495376486,0.0469387755102041,42596
2017-08-31,"Gilbert","AZ","Phoenix","Maricopa",106,1546,0.00194426441996111,0.00194426441996111,0.0157687253613666,79622
2017-08-31,"Scottsdale","AZ","Phoenix","Maricopa",107,2107,0.000474833808167142,-0.00472366556447803,0.0129807692307692,117610
2017-08-31,"Rochester","NY","Rochester","Monroe",108,970,0.0031023784901758,0.00622406639004149,0.0352187833511206,55778
2017-08-31,"Winston-Salem","NC","Winston-Salem","Forsyth",109,1004,0.00500500500500501,0.0110775427995972,0.0192893401015228,77757
2017-08-31,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",110,3192,0.000313381385145722,0.00503778337531486,0.018831790616023,73241
2017-08-31,"Richmond","VA","Richmond","Richmond City",111,1202,0.00838926174496644,0.0152027027027027,0.00923593618807725,69731
2017-08-31,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",112,2285,0.00263273365511189,0.00883002207505519,0.0160071142730102,105535
2017-08-31,"Oxnard","CA","Ventura","Ventura",113,2430,0.00206185567010309,0.00829875518672199,0.0279187817258883,40616
2017-08-31,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",114,1628,0.00246305418719212,-0.000613873542050338,0.0258349086326402,93874
2017-08-31,"Montgomery","AL","Montgomery","Montgomery",115,846,0,0,-0.00118063754427391,77021
2017-08-31,"Santa Rosa","CA","Santa Rosa","Sonoma",116,2550,0.00671140939597316,0.0187774670395525,0.0273972602739726,57480
2017-08-31,"Des Moines","IA","Des Moines","Polk",117,1119,0.00358744394618834,0.00901713255184851,-0.0201401050788091,68384
2017-08-31,"Reno","NV","Reno","Washoe",118,1591,0.0082382762991128,0.0257898130238556,0.0656396517079705,81839
2017-08-31,"Spokane","WA","Spokane","Spokane",119,1146,0.0105820105820106,0.0361663652802893,0.0831758034026465,79877
2017-08-31,"Augusta","GA","Augusta","Richmond",120,832,-0.00120048019207683,-0.00478468899521531,-0.0107015457788347,61441
2017-08-31,"Tacoma","WA","Seattle","Pierce",121,1542,0.00652741514360313,0.0239043824701195,0.0619834710743802,66316
2017-08-31,"Grand Rapids","MI","Grand Rapids","Kent",122,1256,0.0056044835868695,0.0219690805532954,0.0501672240802676,70125
2017-08-31,"Oceanside","CA","San Diego","San Diego",123,2423,0.00414421881475342,0.0150816925010473,0.0434969853574505,50538
2017-08-31,"Gainesville","FL","Gainesville","Alachua",124,1247,0.000802568218298555,0.0048348106365834,0.0426421404682274,56878
2017-08-31,"Woodbridge","VA","Washington","Prince William",125,1824,0.00440528634361234,0.00884955752212389,0.00829187396351575,60257
2017-08-31,"Ocala","FL","Ocala","Marion",126,1048,-0.0019047619047619,0.0155038759689922,0.0661241098677518,78248
2017-08-31,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",127,3016,0.00299301629531094,0.00667556742323097,0.0251529571719918,38949
2017-08-31,"Boise","ID","Boise City","Ada",128,1275,0.0103011093502377,0.0232744783306581,0.0625,77793
2017-08-31,"Greenville","SC","Greenville","Greenville",129,1244,-0.00320512820512821,0,0.0138549307253464,66869
2017-08-31,"Birmingham","AL","Birmingham","Jefferson",130,749,-0.00133333333333333,-0.00133333333333333,0,80147
2017-08-31,"Salt Lake City","UT","Salt Lake City","Salt Lake",131,1494,0.0087778528021607,0.031055900621118,0.0558303886925795,57602
2017-08-31,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",132,3163,0.00285351934051997,0.0154093097913323,0.0401183821111476,62099
2017-08-31,"Akron","OH","Akron","Summit",133,754,0.00399467376830892,0.00667556742323097,0.00937081659973226,70729
2017-08-31,"Rockford","IL","Rockford","Winnebago",134,918,-0.00108813928182807,-0.00541711809317443,0.0188679245283019,60416
2017-08-31,"Salinas","CA","Salinas","Monterey",135,2147,0.00562060889929742,0.00940291490362012,0.0108286252354049,34427
2017-08-31,"Worcester","MA","Worcester","Worcester",136,1501,0.00334224598930481,0.00738255033557047,0.0148749154834348,44094
2017-08-31,"Moreno Valley","CA","Riverside","Riverside",137,1706,0.00589622641509434,0.0124629080118694,0.0440636474908201,45539
2017-08-31,"Little Rock","AR","Little Rock","Pulaski",138,1038,-0.00288184438040346,0.00386847195357834,-0.0104861773117255,68538
2017-08-31,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",139,1455,0.00831600831600832,0.023926812104152,0.0490266762797404,82529
2017-08-31,"Brownsville","TX","Brownsville","Cameron",140,924,0.00216919739696312,0.0131578947368421,-0.00431034482758621,47870
2017-08-31,"Providence","RI","Providence","Providence",141,1441,0.00208623087621697,0,0.0183745583038869,38015
2017-08-31,"Amarillo","TX","Amarillo","Potter",142,1136,-0.00263388937664618,-0.00525394045534151,-0.0323679727427598,61927
2017-08-31,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",143,1747,0.00749711649365629,0.0282519128899353,0.0959849435382685,47917
2017-08-31,"Fort Collins","CO","Fort Collins","Larimer",144,1723,-0.00519630484988453,-0.00577034045008656,-0.0243488108720272,59754
2017-08-31,"Shreveport","LA","Shreveport","Caddo",145,884,-0.00562429696287964,-0.00562429696287964,-0.0380848748639826,69759
2017-08-31,"Evansville","IN","Evansville","Vanderburgh",146,868,-0.00115074798619102,-0.00115074798619102,0.0187793427230047,70291
2017-08-31,"Yonkers","NY","New York","Westchester",147,2487,-0.0123113582208102,-0.026614481409002,0.00444264943457189,30323
2017-08-31,"Hayward","CA","San Francisco","Alameda",148,2717,0.00592373195112921,0.0145631067961165,0.035047619047619,39896
2017-08-31,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",149,1795,-0.00166852057842047,-0.000556792873051225,-0.0349462365591398,87676
2017-08-31,"Chattanooga","TN","Chattanooga","Hamilton",150,1144,0.00615655233069481,0.00527240773286467,0.025089605734767,58166
2017-08-31,"Columbus","GA","Columbus","Muscogee",151,797,-0.00250312891113892,-0.00499375780274657,-0.00623441396508728,56738
2017-08-31,"Aurora","IL","Chicago","Kane",152,1553,0.00387847446670976,0.0143696930111039,0.0196979645436638,52944
2017-08-31,"Ontario","CA","Riverside","San Bernardino",153,1963,0.00460593654042989,0.0192107995846314,0.0691721132897603,33310
2017-08-31,"Jackson","MS","Jackson","Hinds",154,785,0.00127551020408163,-0.00506970849176172,-0.0272614622057001,56356
2017-08-31,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",155,1490,0.00404312668463612,0.0156782549420586,0.0441485634197617,45129
2017-08-31,"Rancho Cucamonga","CA","Riverside","San Bernardino",156,2232,0.00404858299595142,0.0113275940190304,0.0304709141274238,45055
2017-08-31,"Overland Park","KS","Kansas City","Johnson",157,1818,0.00110132158590308,0.00220507166482911,0.0167785234899329,57000
2017-08-31,"Newport News","VA","Virginia Beach","Newport News City",158,1228,0.000814995925020375,0.00326797385620915,-0.00324675324675325,49351
2017-08-31,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",159,2653,0.0022667170381564,0.0114372855508959,0.0448995667585664,35126
2017-08-31,"Killeen","TX","Killeen","Bell",160,930,0.00107642626480086,0.0021551724137931,-0.00214592274678112,46070
2017-08-31,"Roanoke","VA","Roanoke","Roanoke City",161,1035,0.000967117988394584,0.012720156555773,0.0157016683022571,65154
2017-08-31,"Sioux Falls","SD","Sioux Falls","Minnehaha",162,1197,0.00251256281407035,0.020460358056266,0.0283505154639175,45850
2017-08-31,"Tempe","AZ","Phoenix","Maricopa",163,1426,0.00493305144467935,0.0185714285714286,0.0251617541337168,46750
2017-08-31,"Vancouver","WA","Portland","Clark",164,1621,0.00123533045089561,0.00433705080545229,0.0478345184227537,51018
2017-08-31,"Huntsville","AL","Huntsville","Madison",165,988,-0.00302724520686176,-0.0100200400801603,0.00101317122593718,63750
2017-08-31,"El Cajon","CA","San Diego","San Diego",166,2398,0.00713985720285594,0.0208599404001703,0.0480769230769231,35701
2017-08-31,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",167,1817,0.0128205128205128,0.0318001135718342,0.0899820035992802,46257
2017-08-31,"Topeka","KS","Topeka","Shawnee",168,890,0.00678733031674208,0.00338218714768884,-0.0089086859688196,59046
2017-08-31,"Elk Grove","CA","Sacramento","Sacramento",169,1890,0.0117773019271949,0.0260586319218241,0.0617977528089888,48722
2017-08-31,"Pueblo","CO","Pueblo","Pueblo",170,1129,0.00893655049151028,0.0162016201620162,0.0630885122410546,54216
2017-08-31,"Fredericksburg","VA","Washington","Spotsylvania",171,1549,0.00323834196891192,0.00388852883992223,0.00519143413367943,61289
2017-08-31,"Cape Coral","FL","Fort Myers","Lee",172,1497,-0.00133422281521014,-0.00399201596806387,-0.00266489007328448,85181
2017-08-31,"Springfield","MA","Springfield","Hampden",173,1391,-0.00855310049893086,-0.00925925925925926,0.0138483965014577,37684
2017-08-31,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",174,1903,-0.0010498687664042,-0.000525210084033613,-0.0195775373518805,67631
2017-08-31,"Murfreesboro","TN","Nashville","Rutherford",175,1403,-0.00213371266002845,0.00429491768074445,0.0166666666666667,58080
2017-08-31,"Clarksville","TN","Clarksville","Montgomery",176,1024,0.00589390962671906,0.0178926441351889,0.024,65302
2017-08-31,"Naperville","IL","Chicago","Du Page",177,2350,0.00170502983802217,0.00556268720581943,0.0168758113370835,54117
2017-08-31,"Peoria","AZ","Phoenix","Maricopa",178,1394,0,0.00795372378886479,0.0167760758570387,57937
2017-08-31,"Fairfax","VA","Washington","Fairfax",179,2497,0.00120288692862871,0.00644901249496171,0.0129817444219067,46264
2017-08-31,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",180,2595,0.0062039550213261,0.0216535433070866,0.0281299524564184,56492
2017-08-31,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",181,2102,0.00863723608445298,0.0169327527818094,0.0531062124248497,29525
2017-08-31,"Lafayette","LA","Lafayette","Lafayette",182,1323,-0.00301431801055011,-0.0104712041884817,-0.0272058823529412,49620
2017-08-31,"Kansas City","KS","Kansas City","Wyandotte",183,851,0,-0.00351288056206089,0.0315151515151515,51383
2017-08-31,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",184,1855,0.00107933081489477,0.00433134813210612,0.0305555555555556,77119
2017-08-31,"Syracuse","NY","Syracuse","Onondaga",185,1116,-0.00357142857142857,0.00904159132007233,0.0362116991643454,34997
2017-08-31,"Salem","OR","Salem","Marion",186,1506,0.00668449197860963,0.0127774041694687,0.0613107822410148,42897
2017-08-31,"Hollywood","FL","Miami-Fort Lauderdale","Broward",187,1689,-0.00236266981689309,-0.0047142015321155,-0.0326460481099656,71595
2017-08-31,"Paterson","NJ","New York","Passaic",188,1509,0.00466045272969374,0.0175320296695887,0.00734312416555407,21651
2017-08-31,"Lakewood","CO","Denver","Jefferson",189,1984,0.00455696202531646,0.0190035952747817,0.0132788559754852,49217
2017-08-31,"Alexandria","VA","Washington","Alexandria City",190,2436,-0.00368098159509202,-0.00490196078431373,0,44146
2017-08-31,"Dayton","OH","Dayton","Montgomery",191,703,0.00572246065808297,0.00860832137733142,0.00572246065808297,51547
2017-08-31,"Yuma","AZ","Yuma","Yuma",192,937,0,-0.00425079702444208,0.00428724544480171,34413
2017-08-31,"Sunnyvale","CA","San Jose","Santa Clara",193,3853,-0.00155480694480435,0.000519345624513113,-0.00721463540324659,31144
2017-08-31,"Visalia","CA","Visalia","Tulare",194,1244,0.00080450522928399,0.00484652665589661,0.00647249190938511,41587
2017-08-31,"Las Cruces","NM","Las Cruces","Dona Ana",195,1006,-0.00592885375494071,-0.00494559841740851,0.0371134020618557,44103
2017-08-31,"Charleston","SC","Charleston","Charleston",196,1822,-0.00328227571115974,-0.00328227571115974,0.0247469066366704,66309
2017-08-31,"Beaumont","TX","Beaumont","Jefferson",197,1152,-0.000867302688638335,0.0249110320284698,0.117361784675073,43318
2017-08-31,"Pasadena","TX","Houston","Harris",198,1316,0.00688599846977812,0.00997697620874904,-0.00529100529100529,31076
2017-08-31,"Bridgeport","CT","Stamford","Fairfield",199,1651,0.00364741641337386,0.0128834355828221,0.00425790754257908,31101
2017-08-31,"Eugene","OR","Eugene","Lane",200,1421,0.00140944326990839,0.0085166784953868,0.0588673621460507,54156
2017-08-31,"Escondido","CA","San Diego","San Diego",201,2371,0.00381033022861981,0.0154175588865096,0.0426561125769569,31784
2017-08-31,"Newark","DE","Philadelphia","New Castle",202,1490,0.000671591672263264,-0.00267737617135207,0.00134408602150538,41417
2017-08-31,"Sugar Land","TX","Houston","Fort Bend",203,1981,-0.00301962757926522,-0.00701754385964912,-0.0494241842610365,49273
2017-08-31,"Round Rock","TX","Austin","Williamson",204,1654,0.000604960677555959,0.00242424242424242,-0.01194743130227,42994
2017-08-31,"Hampton","VA","Virginia Beach","Hampton City",205,1206,0.00166112956810631,0.00249376558603491,0.010896898575021,46069
2017-08-31,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",206,2804,0.00178635226866738,0.0100864553314121,0.0320206109679794,36529
2017-08-31,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,3103,0.000644953240890035,0.0104200586128297,0.0350233488992662,36919
2017-08-31,"Columbia","SC","Columbia","Richland",208,1085,0.00370027752081406,0.0121268656716418,0.000922509225092251,36589
2017-08-31,"Tyler","TX","Tyler","Smith",209,1150,0.00436681222707424,0.0087719298245614,-0.0254237288135593,41028
2017-08-31,"Mesquite","TX","Dallas-Fort Worth","Dallas",210,1392,0.00288184438040346,0.0138383102694829,0.0601675552170602,37852
2017-08-31,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",211,2777,0.00144248106743599,0.00761973875181422,0.0350354081252329,33550
2017-08-31,"Warren","MI","Detroit","Macomb",212,1137,-0.00175592625109745,-0.00785340314136126,0.00264550264550265,52736
2017-08-31,"McKinney","TX","Dallas-Fort Worth","Collin",213,1856,0.00161899622234215,0.00161899622234215,0.0114441416893733,46876
2017-08-31,"West Valley City","UT","Salt Lake City","Salt Lake",214,1422,0.0049469964664311,0.0222861250898634,0.0517751479289941,33070
2017-08-31,"Renton","WA","Seattle","King",215,2224,0.00587969244685663,0.0234698573400828,0.0515366430260047,42440
2017-08-31,"Canton","OH","Canton","Stark",216,830,0.00484261501210654,0.0272277227722772,0.0259579728059332,52322
