"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"New York","NY","New York","Queens",0,2324,0.00432152117545376,0.00999565406345067,0.0233377366798767,386280
2017-08-31,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",1,2979,0.00269269606193201,0.00880460548594649,0.0379790940766551,483019
2017-08-31,"Chicago","IL","Chicago","Cook",2,1602,0.00125,0.016497461928934,0.0216836734693878,316202
2017-08-31,"Houston","TX","Houston","Harris",3,1449,0.00138217000691085,0,-0.0142857142857143,442053
2017-08-31,"Philadelphia","PA","Philadelphia","Philadelphia",4,1401,0.0043010752688172,0.0130151843817787,-0.010593220338983,122891
2017-08-31,"Phoenix","AZ","Phoenix","Maricopa",5,1320,0.00533130236100533,0.0169491525423729,0.0352941176470588,365341
2017-08-31,"Las Vegas","NV","Las Vegas","Clark",6,1307,0.00615858352578907,0.0100463678516229,0.0218921032056294,348665
2017-08-31,"San Antonio","TX","San Antonio","Bexar",7,1274,0.0031496062992126,0.0119142176330421,0.0282485875706215,421397
2017-08-31,"San Diego","CA","San Diego","San Diego",8,2750,0.00401606425702811,0.0200296735905045,0.0472201066260472,221923
2017-08-31,"Dallas","TX","Dallas-Fort Worth","Dallas",9,1432,0.00561797752808989,0.0184921763869132,0.056047197640118,231877
2017-08-31,"San Jose","CA","San Jose","Santa Clara",10,3445,-0.000290191526407429,0.00320326150262085,-0.00605885747259088,172991
2017-08-31,"Jacksonville","FL","Jacksonville","Duval",11,1197,0.00167364016736402,0.00167364016736402,0.0178571428571429,250200
2017-08-31,"San Francisco","CA","San Francisco","San Francisco",12,4197,0.00119274809160305,0.00119274809160305,-0.0485150759464974,101669
2017-08-31,"Indianapolis","IN","Indianapolis","Marion",13,1108,0.00727272727272727,0.0146520146520147,0.00271493212669683,240369
2017-08-31,"Austin","TX","Austin","Travis",14,1882,-0.00264970853206147,-0.00423280423280423,-0.0146596858638743,178190
2017-08-31,"Fort Worth","TX","Dallas-Fort Worth","Tarrant",15,1406,0.00644237652111668,0.00860832137733142,0.0323054331864905,214332
2017-08-31,"Detroit","MI","Detroit","Wayne",16,746,-0.00133868808567604,-0.00400534045393859,0,303911
2017-08-31,"Columbus","OH","Columbus","Franklin",17,1199,0.00334728033472803,0.00502933780385583,0.0204255319148936,182761
2017-08-31,"Memphis","TN","Memphis","Shelby",18,828,-0.00120627261761158,-0.00600240096038415,-0.0177935943060498,181056
2017-08-31,"Charlotte","NC","Charlotte","Mecklenburg",19,1356,0.00444444444444444,0.00967982129560685,0.0319634703196347,223085
2017-08-31,"El Paso","TX","El Paso","El Paso",20,1002,0.003003003003003,0.00501504513540622,-0.00988142292490119,162940
2017-08-31,"Boston","MA","Boston","Suffolk",21,2586,-0.00538461538461538,-0.0219364599092284,0.0141176470588235,35655
2017-08-31,"Seattle","WA","Seattle","King",22,2759,0.00730193501277839,0.0271779597915115,0.0438895194854332,140497
2017-08-31,"Baltimore","MD","Baltimore","Baltimore City",23,1286,-0.0015527950310559,-0.00541376643464811,-0.0279667422524565,198551
2017-08-31,"Denver","CO","Denver","Denver",24,2124,0.00425531914893617,0.0128755364806867,0.0177287973167226,140403
2017-08-31,"Washington","DC","Washington","District of Columbia",25,2750,-0.00217706821480406,0.00622027076472741,0.0480182926829268,52545
2017-08-31,"Nashville","TN","Nashville","Davidson",26,1589,0.00252365930599369,0.0133928571428571,0.0304798962386511,150688
2017-08-31,"Milwaukee","WI","Milwaukee","Milwaukee",27,1109,-0.00893655049151028,-0.0133451957295374,-0.0177147918511957,97031
2017-08-31,"Tucson","AZ","Tucson","Pima",28,1129,0.00355555555555556,0.0207956600361664,0.0453703703703704,140319
2017-08-31,"Portland","OR","Portland","Multnomah",29,1974,0.00406917599186165,0.0143884892086331,0.0373095112979506,163565
2017-08-31,"Oklahoma City","OK","Oklahoma City","Oklahoma",30,1087,-0.00366636113657195,-0.00639853747714808,-0.0259856630824373,189569
2017-08-31,"Omaha","NE","Omaha","Douglas",31,1330,0.00226073850791258,0.0114068441064639,0.0238645111624326,310639
2017-08-31,"Albuquerque","NM","Albuquerque","Bernalillo",32,1198,0,-0.00415627597672485,-0.0115511551155116,171136
2017-08-31,"Fresno","CA","Fresno","Fresno",33,1282,0.00470219435736677,0.0110410094637224,0.0347054075867635,118978
2017-08-31,"Sacramento","CA","Sacramento","Sacramento",34,1609,0.012586532410321,0.0347266881028939,0.0691029900332226,122955
2017-08-31,"Mesa","AZ","Phoenix","Maricopa",35,1344,0.00373412994772218,0.00976709241172051,0.0220532319391635,119108
2017-08-31,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",36,2568,0.00273330730183522,0.00943396226415094,0.0413625304136253,62346
2017-08-31,"Kansas City","MO","Kansas City","Jackson",37,1051,0.00863723608445298,0.021379980563654,0.0447316103379722,145023
2017-08-31,"Virginia Beach","VA","Virginia Beach","Virginia Beach City",38,1669,0.00481637567730283,0.00967937084089534,0.0152068126520681,102455
2017-08-31,"Colorado Springs","CO","Colorado Springs","El Paso",39,1479,0.00749318801089918,0.0228215767634855,0.067870036101083,131260
2017-08-31,"Atlanta","GA","Atlanta","Fulton",40,1364,0.00962250185048113,0.0302114803625378,0.0765588003157064,94826
2017-08-31,"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",41,2081,-0.00239693192713327,-0.00191846522781775,-0.03701989819528,43219
2017-08-31,"Oakland","CA","San Francisco","Alameda",42,3091,0.00749674054758801,0.0231711353856339,0.0177807046427395,70531
2017-08-31,"Tulsa","OK","Tulsa","Tulsa",43,981,0,0,-0.0238805970149254,129997
2017-08-31,"Cleveland","OH","Cleveland","Cuyahoga",44,859,0.00467836257309942,0.0105882352941176,0.0117785630153121,87916
2017-08-31,"Honolulu","HI","Urban Honolulu","Honolulu",45,2788,0,0.00323857502698813,-0.0386206896551724,51481
2017-08-31,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",46,1651,0.00303766707168894,0.00548112058465286,0.0637886597938144,79237
2017-08-31,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",47,1376,0.00145560407569141,0.0110213078618663,0.0674941815360745,120895
2017-08-31,"New Orleans","LA","New Orleans","Orleans",48,1392,-0.00995732574679943,0,-0.00925266903914591,83100
2017-08-31,"Arlington","TX","Dallas-Fort Worth","Tarrant",49,1516,0.00730897009966777,0.0215633423180593,0.0484094052558783,89529
2017-08-31,"Raleigh","NC","Raleigh","Wake",50,1435,-0.000696378830083565,0.00279524807826695,0.0353535353535354,123859
2017-08-31,"Wichita","KS","Wichita","Sedgwick",51,948,0.00105596620908131,-0.00315457413249211,0.0193548387096774,121985
2017-08-31,"Tampa","FL","Tampa","Hillsborough",52,1354,0.00519673348181143,0.00445103857566766,0.0288753799392097,91247
2017-08-31,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",53,2753,0.00254916241806264,0.0106461086637298,0.0373021853805576,49002
2017-08-31,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",54,2626,0.00114372855508959,0.00806142034548944,0.0491410307630843,34659
2017-08-31,"Aurora","CO","Denver","Arapahoe",55,1868,0.00646551724137931,0.0157694399129962,-0.00479488545551412,72570
2017-08-31,"Saint Louis","MO","St. Louis","Saint Louis City",56,930,0.00649350649350649,0.0163934426229508,0.00431965442764579,75347
2017-08-31,"Corpus Christi","TX","Corpus Christi","Nueces",57,1348,0.00148588410104012,0.00297619047619048,-0.0102790014684288,82599
2017-08-31,"Cincinnati","OH","Cincinnati","Hamilton",58,1137,0.00264550264550265,0.0151785714285714,0.0374087591240876,68948
2017-08-31,"Pittsburgh","PA","Pittsburgh","Allegheny",59,1113,0,0.0136612021857923,-0.00713648528099911,84123
2017-08-31,"Riverside","CA","Riverside","Riverside",60,1864,0.00593631948192121,0.0113944655453066,0.0531073446327684,61506
2017-08-31,"Marietta","GA","Atlanta","Cobb",61,1714,0.00468933177022274,0.0202380952380952,0.0257330939557151,88109
2017-08-31,"Anchorage","AK","Anchorage","Anchorage",62,2008,0.00149625935162095,0,-0.0387745332695069,59270
2017-08-31,"Bakersfield","CA","Bakersfield","Kern",63,1377,-0.00289645184648805,-0.00649350649350649,0.000726744186046512,90997
2017-08-31,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",64,1434,0,-0.00139275766016713,0.0286944045911047,58943
2017-08-31,"Toledo","OH","Toledo","Lucas",65,794,-0.00251256281407035,-0.0050125313283208,-0.00625782227784731,89211
2017-08-31,"Silver Spring","MD","Washington","Montgomery",66,2385,0.000419463087248322,0.010593220338983,0.0227272727272727,52317
2017-08-31,"Lexington","KY","Lexington","Fayette",67,1234,-0.000809716599190283,-0.00161812297734628,0.00243704305442729,93020
2017-08-31,"Newark","NJ","New York","Essex",68,1466,0.0047978067169294,0.0027359781121751,-0.0239680426098535,32219
2017-08-31,"Tallahassee","FL","Tallahassee","Leon",69,1294,0.00310077519379845,0.0093603744149766,-0.00384911470361817,63712
2017-08-31,"Stockton","CA","Stockton","San Joaquin",70,1459,0.00899031811894882,0.0209937018894332,0.0712187958883994,66719
2017-08-31,"Plano","TX","Dallas-Fort Worth","Collin",71,2050,0.00293542074363992,0.0143493320138545,0.0286001003512293,69229
2017-08-31,"Buffalo","NY","Buffalo","Erie",72,960,-0.0113285272914521,-0.0303030303030303,0.0457516339869281,38741
2017-08-31,"Chandler","AZ","Phoenix","Maricopa",73,1534,0,-0.000651465798045603,0.0219853431045969,81058
2017-08-31,"Louisville","KY","Louisville/Jefferson County","Jefferson",74,1009,0.01001001001001,0.0161127895266868,0.0872844827586207,115845
2017-08-31,"Henderson","NV","Las Vegas","Clark",75,1475,0.00613915416098227,0.013745704467354,0.0243055555555556,88771
2017-08-31,"Modesto","CA","Modesto","Stanislaus",76,1378,0.00952380952380952,0.0207407407407407,0.0392156862745098,64021
2017-08-31,"Mobile","AL","Mobile","Mobile",77,953,0.00105042016806723,0.00315789473684211,0.0336225596529284,83257
2017-08-31,"Jersey City","NJ","New York","Hudson",78,1928,0.00312174817898023,-0.00464636035105834,-0.0819047619047619,28396
2017-08-31,"Lubbock","TX","Lubbock","Lubbock",79,1184,0.00169204737732657,0.00084530853761623,0,72512
2017-08-31,"Glendale","AZ","Phoenix","Maricopa",80,1311,0.0053680981595092,0.0147058823529412,0.0306603773584906,59823
2017-08-31,"Durham","NC","Durham","Durham",81,1361,0,0.00368731563421829,0.0225394440270473,68858
2017-08-31,"Orlando","FL","Orlando","Orange",82,1488,0.00540540540540541,0.0156996587030717,0.0262068965517241,47941
2017-08-31,"Norfolk","VA","Virginia Beach","Norfolk City",83,1286,0.0031201248049922,0.011801730920535,0.0133963750985028,50447
2017-08-31,"Saint Petersburg","FL","Tampa","Pinellas",84,1344,0.0014903129657228,-0.00518134715025907,0.012810851544838,78100
2017-08-31,"Pensacola","FL","Pensacola","Escambia",85,978,0.00513874614594039,0.0198123044838373,0.00410677618069815,84705
2017-08-31,"Fort Wayne","IN","Fort Wayne","Allen",86,1017,0.017,0.0626959247648903,0.0560747663551402,87309
2017-08-31,"Greensboro","NC",,"Guilford",87,1057,0.0105162523900574,0.0143953934740883,0.0292112950340798,91875
2017-08-31,"Lincoln","NE","Lincoln","Lancaster",88,1294,0.0125195618153365,0.0294351630867144,0.0149019607843137,68788
2017-08-31,"San Bernardino","CA","Riverside","San Bernardino",89,1506,0.00735785953177258,0.0148247978436658,0.0583274771609276,45017
2017-08-31,"Corona","CA","Riverside","Riverside",90,2276,0.00574458683163942,0.0165252344796784,0.0473999079613438,41392
2017-08-31,"Chula Vista","CA","San Diego","San Diego",91,2586,0.00661736084079408,0.0253766851704996,0.0440048445700444,42272
2017-08-31,"Chesapeake","VA","Virginia Beach","Chesapeake City",92,1672,0.000598444045481747,0.00119760479041916,0.00360144057623049,61658
2017-08-31,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",93,2079,0.000481231953801732,0.0058055152394775,0.000481231953801732,26640
2017-08-31,"Madison","WI","Madison","Dane",94,1660,0.00362756952841596,0.0184049079754601,0.0381488430268918,54416
2017-08-31,"Garland","TX","Dallas-Fort Worth","Dallas",95,1469,0.00685400959561343,0.0117079889807163,0.0418439716312057,58499
2017-08-31,"Fontana","CA","Riverside","San Bernardino",96,1942,0.0083073727933541,0.026969857218403,0.0565832426550598,46596
2017-08-31,"Fort Myers","FL","Fort Myers","Lee",97,1687,0.00596302921884317,0.0101796407185629,0.000593119810201661,65004
2017-08-31,"Knoxville","TN","Knoxville","Knox",98,1099,0.00825688073394495,0.0309568480300188,0.0913604766633565,62534
2017-08-31,"Laredo","TX","Laredo","Webb",99,1173,-0.00761421319796954,0.00600343053173242,0.00170794192997438,49676
2017-08-31,"North Las Vegas","NV","Las Vegas","Clark",100,1245,0.00646725949878739,0.0221674876847291,0.0418410041841004,64592
2017-08-31,"Lawrenceville","GA","Atlanta","Gwinnett",101,1426,0.0063514467184192,0.0185714285714286,0.0485294117647059,65658
2017-08-31,"Fremont","CA","San Francisco","Alameda",102,3284,0.00121951219512195,0.00581929555895865,0.000609384521633151,46380
2017-08-31,"Fayetteville","NC","Fayetteville","Cumberland",103,889,0,-0.00112359550561798,0.00908059023836549,33982
2017-08-31,"Springfield","MO","Springfield","Greene",104,821,-0.00484848484848485,-0.019115890083632,-0.00364077669902913,73598
2017-08-31,"Arlington","VA","Washington","Arlington",105,3383,-0.00353460972017673,-0.00235918608080212,0.0156109276493545,28705
2017-08-31,"Irving","TX","Dallas-Fort Worth","Dallas",106,1550,0.00453661697990927,0.013734466971877,0.0444743935309973,36093
2017-08-31,"Gilbert","AZ","Phoenix","Maricopa",107,1575,0.00190839694656489,0.00832266325224072,0.025390625,75634
2017-08-31,"Scottsdale","AZ","Phoenix","Maricopa",108,2810,-0.000355745286374956,-0.00495750708215297,-0.00213068181818182,72377
2017-08-31,"Rochester","NY","Rochester","Monroe",109,1037,0.000965250965250965,0.00973709834469328,0.0464177598385469,42058
2017-08-31,"Winston-Salem","NC","Winston-Salem","Forsyth",110,1045,0.00384245917387128,0.00868725868725869,0.0155490767735666,67723
2017-08-31,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",111,3463,-0.000288683602771363,-0.00115373521776752,0.0102100350058343,41212
2017-08-31,"Richmond","VA","Richmond","Richmond City",112,1199,0.00841042893187553,0.0152413209144793,-0.000833333333333333,58496
2017-08-31,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",113,2759,0.00363768643142961,0.00254360465116279,0.0387801204819277,51124
2017-08-31,"Oxnard","CA","Ventura","Ventura",114,2442,0,0.00287474332648871,0.0217573221757322,30896
2017-08-31,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",115,1742,0.000574382538770821,-0.00057372346528973,0.0145602795573675,62650
2017-08-31,"Montgomery","AL","Montgomery","Montgomery",116,848,0.00236406619385343,0.00236406619385343,0,75678
2017-08-31,"Santa Rosa","CA","Santa Rosa","Sonoma",117,2627,0.00805832693783576,0.0257711831315892,0.0322200392927308,46556
2017-08-31,"Des Moines","IA","Des Moines","Polk",118,1133,0.00265486725663717,0.00980392156862745,-0.0113438045375218,62640
2017-08-31,"Reno","NV","Reno","Washoe",119,1704,0.00709219858156028,0.0173134328358209,0.0518518518518519,63038
2017-08-31,"Spokane","WA","Spokane","Spokane",120,1176,0.0103092783505155,0.04162976085031,0.077910174152154,72077
2017-08-31,"Augusta","GA","Augusta","Richmond",121,833,-0.00119904076738609,-0.004778972520908,-0.00951248513674197,60283
2017-08-31,"Tacoma","WA","Seattle","Pierce",122,1566,0.00837089504185447,0.0255402750491159,0.053835800807537,57496
2017-08-31,"Grand Rapids","MI","Grand Rapids","Kent",123,1257,0.0056,0.0219512195121951,0.0536462699077955,63557
2017-08-31,"Oceanside","CA","San Diego","San Diego",124,2450,0.00327600327600328,0.0107260726072607,0.0341916420430561,40640
2017-08-31,"Gainesville","FL","Gainesville","Alachua",125,1346,0.00148809523809524,0.00447761194029851,0.054858934169279,46972
2017-08-31,"Woodbridge","VA","Washington","Prince William",126,1998,0.00654911838790932,0.0173116089613035,0.00553598389531958,34682
2017-08-31,"Ocala","FL","Ocala","Marion",127,1089,0,0.0244590780809031,0.0739644970414201,71167
2017-08-31,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",128,3470,0,0.000576701268742791,0.0439229843561974,24439
2017-08-31,"Boise","ID","Boise City","Ada",129,1290,0.0101801096319499,0.0246227164416203,0.0530612244897959,71752
2017-08-31,"Greenville","SC","Greenville","Greenville",130,1277,0.000783699059561128,0.0110847189231987,0.00948616600790514,62359
2017-08-31,"Birmingham","AL","Birmingham","Jefferson",131,749,-0.00133333333333333,-0.00266311584553928,0,75443
2017-08-31,"Salt Lake City","UT","Salt Lake City","Salt Lake",132,1570,0.0102960102960103,0.0328947368421053,0.0687542545949626,43360
2017-08-31,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",133,3314,0.00302663438256659,0.0106739859713327,0.035301468291159,46063
2017-08-31,"Akron","OH","Akron","Summit",134,752,0.00266666666666667,0.00266666666666667,0.00669344042838019,62826
2017-08-31,"Rockford","IL","Rockford","Winnebago",135,932,-0.00107181136120043,-0.00956429330499469,0.00431034482758621,51429
2017-08-31,"Salinas","CA","Salinas","Monterey",136,2206,0.00776610324349018,0.0203515263644773,0.0203515263644773,29898
2017-08-31,"Worcester","MA","Worcester","Worcester",137,1630,0.00307692307692308,0.0162094763092269,0.025802391441158,26413
2017-08-31,"Moreno Valley","CA","Riverside","Riverside",138,1713,0.00587199060481503,0.0118133490844654,0.0445121951219512,44026
2017-08-31,"Little Rock","AR","Little Rock","Pulaski",139,1083,-0.00459558823529412,0.00744186046511628,0.00557103064066852,64848
2017-08-31,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",140,1468,0.00962861072902338,0.0229965156794425,0.0470756062767475,77326
2017-08-31,"Brownsville","TX","Brownsville","Cameron",141,928,0.00107874865156419,0.00541711809317443,-0.00535905680600214,44826
2017-08-31,"Providence","RI","Providence","Providence",142,1613,-0.00185643564356436,0.0195954487989886,0.0215326155794807,16086
2017-08-31,"Amarillo","TX","Amarillo","Potter",143,1144,-0.002615518744551,-0.00521739130434783,-0.032967032967033,59948
2017-08-31,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",144,1757,0.00803212851405622,0.0286885245901639,0.0940224159402241,45139
2017-08-31,"Fort Collins","CO","Fort Collins","Larimer",145,1775,-0.00448681996634885,-0.00392817059483726,-0.0220385674931129,50015
2017-08-31,"Shreveport","LA","Shreveport","Caddo",146,887,-0.00560538116591928,-0.0100446428571429,-0.0452099031216362,68722
2017-08-31,"Evansville","IN","Evansville","Vanderburgh",147,872,-0.0011454753722795,-0.00342857142857143,0.0163170163170163,65231
2017-08-31,"Yonkers","NY","New York","Westchester",148,2824,0.000354233085370174,-0.012242042672263,-0.00141442715700141,16445
2017-08-31,"Hayward","CA","San Francisco","Alameda",149,2764,0.00582241630276565,0.0106032906764168,0.0259836674090572,30077
2017-08-31,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",150,1897,-0.00105318588730911,0.0042350449973531,-0.0462543991955757,43908
2017-08-31,"Chattanooga","TN","Chattanooga","Hamilton",151,1151,0.00788091068301226,0.00611888111888112,0.0267618198037467,48642
2017-08-31,"Columbus","GA","Columbus","Muscogee",152,800,-0.00249376558603491,-0.00744416873449132,-0.0171990171990172,53741
2017-08-31,"Aurora","IL","Chicago","Kane",153,1583,0.00444162436548223,0.0186615186615187,0.0259235255994815,44155
2017-08-31,"Ontario","CA","Riverside","San Bernardino",154,2027,0.00645481628599801,0.0206445115810675,0.0690928270042194,26404
2017-08-31,"Jackson","MS","Jackson","Hinds",155,785,0.00127551020408163,-0.00380710659898477,-0.0236318407960199,53562
2017-08-31,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",156,1525,0.00593667546174142,0.0187040748162993,0.058292852185982,42100
2017-08-31,"Rancho Cucamonga","CA","Riverside","San Bernardino",157,2392,0.00293501048218029,0.011844331641286,0.0404523705959113,37550
2017-08-31,"Overland Park","KS","Kansas City","Johnson",158,1979,-0.00352467270896274,-0.00652610441767068,0.0355834641548927,49467
2017-08-31,"Newport News","VA","Virginia Beach","Newport News City",159,1241,-0.000805152979066023,-0.00321285140562249,-0.0072,43459
2017-08-31,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",160,2683,0.00111940298507463,0.00788880540946657,0.0411331005044626,29361
2017-08-31,"Killeen","TX","Killeen","Bell",161,949,0,-0.00105263157894737,0.00105485232067511,40972
2017-08-31,"Roanoke","VA","Roanoke","Roanoke City",162,1065,0,0.0133206470028544,0.0056657223796034,58688
2017-08-31,"Sioux Falls","SD","Sioux Falls","Minnehaha",163,1215,0.00496277915632754,0.0270498732037194,0.039349871685201,44224
2017-08-31,"Tempe","AZ","Phoenix","Maricopa",164,1538,0.00786369593709043,0.0171957671957672,0.0483980913428766,31676
2017-08-31,"Vancouver","WA","Portland","Clark",165,1658,0.00545785324439054,0.00912964090079124,0.0493670886075949,43348
2017-08-31,"Huntsville","AL","Huntsville","Madison",166,997,0,-0.00598205383848455,-0.00894632206759443,58957
2017-08-31,"El Cajon","CA","San Diego","San Diego",167,2496,0.00685760387252925,0.0187755102040816,0.0443514644351465,27297
2017-08-31,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",168,1824,0.0127706829539145,0.0310910118711136,0.0870083432657926,44220
2017-08-31,"Topeka","KS","Topeka","Shawnee",169,908,0.0133928571428571,0.00665188470066519,-0.00873362445414847,53838
2017-08-31,"Elk Grove","CA","Sacramento","Sacramento",170,1906,0.0106044538706257,0.0297136682874122,0.0624303232998885,46927
2017-08-31,"Pueblo","CO","Pueblo","Pueblo",171,1143,0.00527704485488127,0.00793650793650794,0.0534562211981567,51224
2017-08-31,"Fredericksburg","VA","Washington","Spotsylvania",172,1579,0.00253968253968254,0.0102367242482406,0.00959079283887468,57751
2017-08-31,"Cape Coral","FL","Fort Myers","Lee",173,1542,0.0012987012987013,0.0012987012987013,-0.0102695763799743,72826
2017-08-31,"Springfield","MA","Springfield","Hampden",174,1437,-0.00964851826326671,-0.0103305785123967,0.00630252100840336,27114
2017-08-31,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",175,2271,-0.000440140845070423,-0.00569176882661997,-0.0151777970511709,45345
2017-08-31,"Murfreesboro","TN","Nashville","Rutherford",176,1424,-0.00140252454417952,0.00778485491861288,0.0237239396117901,55936
2017-08-31,"Clarksville","TN","Clarksville","Montgomery",177,1033,0,0.00388726919339164,0.0117531831537708,61119
2017-08-31,"Naperville","IL","Chicago","Du Page",178,2490,0.00120627261761158,-0.00160384923817161,0.00809716599190283,45227
2017-08-31,"Peoria","AZ","Phoenix","Maricopa",179,1430,0.00140056022408964,0.0113154172560113,0.0258249641319943,53235
2017-08-31,"Fairfax","VA","Washington","Fairfax",180,2755,-0.000362844702467344,-0.00253439536567705,0.00400874635568513,26145
2017-08-31,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",181,2713,0.00667903525046382,0.021460843373494,0.0268735806207419,31637
2017-08-31,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",182,2112,0.00763358778625954,0.0144092219020173,0.0486593843098312,22561
2017-08-31,"Lafayette","LA","Lafayette","Lafayette",183,1324,-0.00451127819548872,-0.0119402985074627,-0.0293255131964809,48986
2017-08-31,"Kansas City","KS","Kansas City","Wyandotte",184,851,0.00235571260306243,-0.00234466588511137,0.0302663438256659,46492
2017-08-31,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",185,2155,0.000928936367858802,0.0027919962773383,0.00653900046707146,44309
2017-08-31,"Syracuse","NY","Syracuse","Onondaga",186,1123,-0.0131810193321617,-0.011443661971831,0.0181323662737987,25560
2017-08-31,"Salem","OR","Salem","Marion",187,1520,0.00728959575878065,0.0140093395597065,0.0599721059972106,39159
2017-08-31,"Hollywood","FL","Miami-Fort Lauderdale","Broward",188,1804,0.00277932184546971,0.00838457238680827,-0.0066079295154185,38814
2017-08-31,"Paterson","NJ","New York","Passaic",189,1510,0.00465735196274118,0.0175202156334232,0.00868403473613895,20201
2017-08-31,"Lakewood","CO","Denver","Jefferson",190,2065,0.00291403593977659,0.0112634671890304,-0.0152598950882213,35852
2017-08-31,"Alexandria","VA","Washington","Alexandria City",191,3163,0.00253565768621236,0.00540368722186904,0.0242875647668394,15786
2017-08-31,"Dayton","OH","Dayton","Montgomery",192,709,0.00424929178470255,0.0085348506401138,0.00141242937853107,46104
2017-08-31,"Yuma","AZ","Yuma","Yuma",193,954,0.00421052631578947,-0.00209205020920502,-0.00313479623824451,30937
2017-08-31,"Sunnyvale","CA","San Jose","Santa Clara",194,4018,-0.00173913043478261,0.0034965034965035,0.00324594257178527,22123
2017-08-31,"Visalia","CA","Visalia","Tulare",195,1275,0.00157109190887667,0.00950118764845606,0.0224538893344026,37711
2017-08-31,"Las Cruces","NM","Las Cruces","Dona Ana",196,1032,-0.00193423597678917,-0.00482160077145612,0.0382293762575453,39288
2017-08-31,"Charleston","SC","Charleston","Charleston",197,1891,-0.00263713080168776,-0.00421274354923644,0.0150295222758991,50562
2017-08-31,"Beaumont","TX","Beaumont","Jefferson",198,1168,-0.00170940170940171,0.018308631211857,0.10188679245283,39442
2017-08-31,"Pasadena","TX","Houston","Harris",199,1318,0.00687547746371276,0.0115118956254797,-0.00528301886792453,30075
2017-08-31,"Bridgeport","CT","Stamford","Fairfield",200,2013,-0.00297176820208024,-0.00739644970414201,0.0254712175241977,14952
2017-08-31,"Eugene","OR","Eugene","Lane",201,1429,0.00210378681626928,0.00210378681626928,0.043827611395179,49196
2017-08-31,"Escondido","CA","San Diego","San Diego",202,2424,0.00248138957816377,0.0129544504805683,0.0381156316916488,26419
2017-08-31,"Newark","DE","Philadelphia","New Castle",203,1493,0.00134138162307176,-0.00133779264214047,0.00134138162307176,40859
2017-08-31,"Sugar Land","TX","Houston","Fort Bend",204,1993,-0.0025025025025025,-0.0079641612742658,-0.0527566539923954,47935
2017-08-31,"Round Rock","TX","Austin","Williamson",205,1684,-0.000593471810089021,0.00417412045319022,-0.00355029585798817,40298
2017-08-31,"Hampton","VA","Virginia Beach","Hampton City",206,1214,0.00330578512396694,0.0066334991708126,0.0158995815899582,44098
2017-08-31,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,3175,-0.00157232704402516,0.00857687420584498,0.0440644524827359,22081
2017-08-31,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",208,3206,0.000624219725343321,0.0139152435167615,0.0292134831460674,27226
2017-08-31,"Columbia","SC","Columbia","Richland",209,1131,0.00177147918511957,0.0107238605898123,-0.00176522506619594,28883
2017-08-31,"Tyler","TX","Tyler","Smith",210,1178,0.00340715502555366,0.0120274914089347,-0.00925147182506308,38509
2017-08-31,"Mesquite","TX","Dallas-Fort Worth","Dallas",211,1401,0.0043010752688172,0.0108225108225108,0.0597579425113464,36640
2017-08-31,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",212,2895,0.00207684319833853,0.00730688935281837,0.0258681785967399,26690
2017-08-31,"Warren","MI","Detroit","Macomb",213,1147,0.00174672489082969,-0.00520381613183001,0.00437828371278459,45151
2017-08-31,"McKinney","TX","Dallas-Fort Worth","Collin",214,1871,0.00267952840300107,0.00483351235230934,0.0157437567861021,44927
2017-08-31,"West Valley City","UT","Salt Lake City","Salt Lake",215,1429,0.00351123595505618,0.0192582025677603,0.0468864468864469,27731
2017-08-31,"Renton","WA","Seattle","King",216,2311,0.00390964378801043,0.0189594356261023,0.0466485507246377,35100
