"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Hypoluxo","FL","Miami-Fort Lauderdale","Palm Beach",1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,150000,142450,149250,149500,169450,149700,147500,149900,174450,189000,189000,180000,183500,179000,164945,160000,180000,178000,198900,184000,169900,179900,189000,186950,189000,186950,185000,189000,184900,179000,179000,179000,181950,189000,179999,189000,189000,209000,206900,199000,207900,214400,214950
"Graford","TX","Mineral Wells","Palo Pinto",1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,176000,190000,199000,198500,166250,189000,189000,187000,189000,199000,195000,187000,178000,167500,169000,189000,182000,199000,189000,192000,194000,204950,215000,215000,210000,215000,197900,197900,215000,225000,198900,225000,198450,199450,220000,202450,205000
"Daytona Beach Shores","FL","Daytona Beach","Volusia",1136,230000,240000,229000,222200,225000,227900,222200,224500,226400,219900,229000,233900,233000,229000,229000,230000,224900,224699,224900,219000,215000,215000,215000,206275,216400,214403,224900,214701.5,224000,225000,221500,198000,204000,209000,234750,235000,244000,239900,239900,239450,239000,239900,238750,235000,226950,217000,229900,213000,222400,229700,254450,254450,259000,239000,224750,236500,249000,249000,239000,254000,249000,232825,234000,229000,236200,259950,240000,239000,235000,229900,229900,245000,242500,249000,264900,252500,255000,252500,239000,235000,229000,235000,243900,259000,268753,268753,262450,257400,259307,262450,243500,234500
"Depoe Bay","OR","Newport","Lincoln",1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277000,275000,277000,289000,299000,284950,284950,257000,273750,245000,249000,273750,289000,299947.5,319000,312450,325000,305499.5,320000,329900,329900,329900,327450,329900,349900,335000,332450,342250
"Big Pine Key","FL","Key West","Monroe",1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,353000,342000,340999.5,329900,299000,294000,319000,314000,338900,330000,319000,322000,349000,349900,356750,344500,349000,349000,334000,309000,329000,339950,340000,349000,358000,369000,375000,379000,375000,375000,349450,369500,354950,379000,369000,397250,395000,399000,398500,389000,398500,390000,389000,384500,390000,387000,379000,391500,414500,419000,420000,444500,444500,449900,485000,491500
"Highlands","NC",,"Macon",1139,422000,422000,432000,412000,369500,375000,367000,349500,349000,349500,349250,349000,349000,299700,329000,329000,329000,341500,339950,348500,349250,349750,349500,349500,348500,348000,349000,325000,322000,325000,338000,339000,337400,326500,338000,325000,338500,335000,338000,347000,343000,339000,338000,325000,338000,333000,325000,325000,325000,325000,325000,325000,325000,299000,299000,299000,299000,298500,289000,295000,295000,295000,297000,295000,322500,298000,298000,299000,320000,325000,325000,329500,332000,327000,325000,325000,298000,299500,299000,299500,324900,295000,295000,295000,295000,295000,295000,299000,324900,335000,324900,299000
"Banner Elk","NC","Boone","Watauga",1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172500,160000,174900,184450,196750,195000,196750,189250,181000,189000,172400,172400,179000,191950,199900,197400,194900,179950
"Hillsboro Beach","FL","Miami-Fort Lauderdale","Broward",1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384900,389450,379000,350000,349950,334950,344750,349900,354500,349950,350000,374000,384450,374450,349950,392000,395000,362450,359900,362450,369000,369000,386750,370000,399000,399000,399000,385000,365000,362500,372000,349950,369900,372500,375000,397500,418000,375000,389800,417950,372350,374700,365000,397000,399000,397000,4e+05
"Village of Four Seasons","MO",,"Camden",1142,,,,,,,,,,,,,,134900,134900,134900,125000,127250,127250,124750,124500,119900,129000,129000,129250,129250,129500,119000,119000,117900,118450,132200,134900,121950,124900,124900,119500,124900,124900,119450,124900,118000,115000,114950,118000,116750,118000,119450,119000,119450,119900,119450,118450,122700,119900,114900,119900,116950,119900,119900,118500,115900,119900,118000,115000,118900,114900,118900,115900,119900,110000,114900,109700,112900,112000,110950,118500,109900,118500,118500,115000,115950,114900,114900,114900,114900,116200,114900,119500,119625,122375,119750
"Waldport","OR","Newport","Lincoln",1143,297000,314500,269900,294925,284000,259000,269900,279900,274250,269500,249900,272000,249000,249000,245000,235000,239500,237000,235000,227250,230000,222450,219000,219250,199900,218999,219500,219500,215000,214995,202450,199500,199250,199250,205000,217450,205000,215000,215000,215000,215000,210000,205000,202450,226750,233100,240000,209000,214225,234250,199475,199000,199000,215000,215000,217000,217000,215000,225000,215000,217000,225000,237250,232000,239000,239000,234000,229000,233250,244750,233750,258000,236000,230750,249000,249900,255000,249450,249900,272499.5,272499.5,272499.5,260000,262500,262500,265000,259900,253500,269000,265000,262250,254750
