"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Fresno","CA","Fresno","Fresno",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98749.5,115000,114500,119500,125000,144450,133000,133000,133000,119900,110000,127665,123266,118900,118900,104950,115000,120450,124000,138000,155000,139900,150950,149900,149950,139995,151000,150000,131472.5,129995,130000,139499.5,142450,145000,145000,139900,142000,136950,139900,125975,129900,145000
"Mesa","AZ","Phoenix","Maricopa",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,124250,124500,123750,127500,129900,129900,128950,125000,125000,127500,129900,127950,125000,129900,134900,130000,129900,126200,120000,120000,132700,138750,139450,142000,144900,149000,149500,145000,139900,140000,136950,135000,136950,142000,145000,149750,155000,158000,155000,157000,159900,155000,151000,149000,145000
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,299000,299900,299700,285000,299000,299979,319900,314957,314900,325000,299900,299900,299900,338888,320000,309000,315000,319900,320000,325000,334900,339000,333333,329000,325000,335000,330000,349500,359000,358000,359995,359900,369999.5,359499.5,360000,368000,365000,355000,375000,369000,384500,395000,389900,375000,380000
"Kansas City","MO","Kansas City","Jackson",33,191813,174900,170000,171666,170000,169900,171000,179300,174900,174900,174900,174950,173475,169000,169900,167400,159000,157595,159450,159900,165000,159000,159000,167000,170162.5,159450,167485,169900,165000,149250,145000,144900,150000,149900,162450,160000,158670,161000,155000,164950,159900,157425,156900,155000,159950,169950,166500,168000,160555,167250,170000,169970,174000,160000,159950,170000,162000,160000,165000,169900,164950,165000,177500,172500,169000,169700,172500,194900,195900,197000,215000,218000,220000,229925,209475,2e+05,199900,197900,207000,199000,194000,192000,196000,189500,201275,199900,205000,208500,209900,197875,192450,189700
"Virginia Beach","VA","Virginia Beach","Virginia Beach City",34,183000,183000,185000,192500,190000,190000,187900,184900,185000,181900,179000,178500,176000,175000,172500,169900,170000,169900,170000,173950,175000,175000,165950,164999,160000,161900,164925,159900,164000,165000,165000,165000,159000,159000,169700,169900,166650,169900,179900,197900,189900,185900,189950,184900,187000,185000,189000,190000,188750,195000,198750,199000,2e+05,2e+05,204900,199900,196800,195000,194900,190000,199600,205000,205000,210000,215000,211250,208900,206000,202000,202500,199700,194900,194900,198500,199900,204900,209700,215000,209900,199900,205000,2e+05,199900,194950,199900,199900,2e+05,205000,210000,199900,199900,199000
"Colorado Springs","CO","Colorado Springs","El Paso",35,132000,132900,130000,131750,128176,128185,125000,125000,120000,118000,110000,110000,112900,114450,109900,112500,114900,119500,119800,115000,111500,111900,111900,108950,114000,102450,103750,104900,103800,106900,110950,103000,1e+05,104000,118500,114900,124900,124950,120000,119900,120000,120000,119650,119950,119500,118000,115000,119500,121000,123000,122950,123000,125000,131000,127500,124900,118525,120000,124900,124450,137500,135200,129950,129900,144900,144950,142000,135000,137900,139900,134900,145500,148500,149900,146500,157500,155450,154950,159900,162000,159900,155000,155000,160000,165000,160000,159950,160000,165000,163250,165000,169250
"Atlanta","GA","Atlanta","Fulton",36,189900,189000,185000,179900,179900,177126,175000,179425,172500,165000,159900,155000,151900,150000,150000,149900,145222,141950,144900,144900,144900,149900,145000,142000,145950,145000,145000,149900,155000,154900,149900,149900,159000,159900,169900,169500,170000,175000,175000,175000,175000,175000,175000,177200,174500,175000,174900,175250,179500,184900,189000,193900,190000,194900,195000,195000,195500,199900,199900,195000,195900,199900,199950,2e+05,2e+05,209299.5,2e+05,220000,225000,225000,220000,219900,219000,224900,225000,230000,239900,235000,237900,235000,239900,240000,240000,245000,249000,249500,257200,265000,259999,265000,269000,270000
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,239000,238000,230000,235000,250000,240000,245000,239000,247900,229900,238500,235000,239000,269900,260000,259000,283841,285000,290000,290000,299000,299949.5,320000,328000,313348.5,304900,320000,330000,339000,348471,340000,348942,395000,348450,360000,375000,399000,390000,389900,380000,379000,384900,399000,380000,385000,387777,399900,399000,399990,399000,395000,399000,399000,399000,399000,399900,409450,410000,425000,428900,421450,425000,425000,420000,409000,409900,429900,439000,449000,450000,459900,469500,459900,459000,449900,450000,449888,449000,449000,440000,440000,435000,435000,434000,435000,435000,430000,429250,429000,430000,435000,440000
"Oakland","CA","San Francisco","Alameda",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364000,357000,398500,419000,399000,395000,385000,397000,395000,399900,399000,392000,399000,388000,369900,399000,408000,417000,415000,439000,459000,459000,459450,479000,485000,495000,510000,495000,495000,495000,499000,499000,524000,529000,537000,549000,549000,549500,569000,595000,579000,589000,595000,599000,597000,595000
"Tulsa","OK","Tulsa","Tulsa",39,66500,69900,67750,69700,69900,68250,76000,80699.5,79500,77500,79900,76000,78900,79900,76950,75000,73000,72500,79900,79900,78500,80000,76250,77250,77900,74900,73500,72000,69900,73500,73500,69900,69000,69900,70850,70700,72000,70450,71900,70000,63450,65000,64250,67000,67950,68500,68000,69800,70000,70500,70000,70500,68500,68500,69250,67500,65000,67375,72000,71500,72000,70000,70000,69900,69950,67500,66450,67250,65700,65700,67500,67750,72500,74900,72900,69700,71500,72950,77500,75700,74900,76000,77000,77500,77700,74950,74900,76250,75000,76000,79000,73000
