"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Eden Prairie","MN","Minneapolis-St Paul","Hennepin",306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711200,679900,649900,675000,710000,699000,723500,749900,789450,744900,739900,725000,639000,674900,669450,649900,639450,649499.5,649499.5,625000,647449.5,659900,646950,612448.5,619999,649900,649900,622450,627450,657500,679900,695000,679900,665000,659900,650000,657500,650000,634500,649949.5,649949.5,675000,698000,675000,662500,639000,639450,629900,604950,609900,6e+05
"Shawnee","KS","Kansas City","Johnson",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339900,399000,369950,369950,367500,382000,349975,379000,409950,425000,440000,422000,425000,439000,417250,422225,408000,419725,419975,424950,422975,421000,425525,426275,417450,417450,410000,410000,423610,427950,428500,426055,414927.5,423450,435000,440630,440475,441000,446717.5,448500,447912.5,450000
"Bristol","CT","Hartford","Hartford",308,,,184900,179900,179900,179900,184900,179900,190000,202449.5,199900,199900,189900,182449.5,167500,175000,184900,174900,144900,149900,169900,174900,165000,169900,167000,169900,169900,169950,169950,181900,172500,170000,179900,182450,179900,179450,183950,207500,209900,219900,225900,219000,189900,194900,199900,189900,189900,199000,187900,199900,203000,189900,189900,189900,189900,186400,174900,174900,179900,169900,182400,186050,186050,179900,189900,199000,188550,189900,189450,189947.5,189900,185000,187400,194900,189900,193400,189900,179900,188788,189000,186000,189000,189450,189900,189900,184900,197400,190650,199900,189900,189900,189900
"Meriden","CT","New Haven","New Haven",309,,,,,,,,,,,,,,,139250,159900,169000,169250,162400,166950,169900,157400,157400,149900,144900,149900,149000,152900,160000,169900,169900,169900,153500,149900,149900,149900,149900,154500,149900,147450,142400,135000,139900,139900,129900,139900,149900,148450,145000,146000,149900,149900,139950,155450,146900,148900,154900,159900,159900,159900,169900,149900,144950,147450,149900,159000,159900,149900,152450,157900,159900,164000,154900,149900,154950,149900,142000,139900,129900,132449.5,135200,135200,134900,129000,129000,129900,129000,132400,149700,149950,149900,149700
"Haverhill","MA","Boston","Essex",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247450,249950,254900,275000,279500,284900,279000,284900,267400,249900,259900,275000,277450,319900,305000,334900,339900,341500,332900,329900,324450,319000,299900,293900,293900,299450,319000,307500,319000,309900,303000,314900,317400,310000,303650,319388.5,332900,349900,349000,359900,334000,344450
"Greenwich","CT","Stamford","Fairfield",311,,,,,,,,,,,,,,3822500,3762500,3775000,3850000,3822500,3962500,3995000,4250000,4e+06,4250000,4250000,4395000,4150000,3995000,3995000,3996500,3995000,3995000,4100000,3995000,3995000,3996500,4049000,4195000,4472500,3875000,3995000,3995000,3995000,3947500,3995000,3797500,3957500,3995000,4200000,4250000,4320000,3995000,3992000,4e+06,3995000,4295000,4495000,4422500,4450000,4412500,4375000,4495000,4495000,4295000,4150000,3995000,3985000,3987500,3995000,3995000,3950000,3995000,3995000,3995000,4195000,4115000,4075000,4175000,3999499.5,3995000,4250000,3999000,3995000,4e+06,4225000,4150000,4e+06,3997000,3995000,3935000,3975000,3995000,3995000
"Encinitas","CA","San Diego","San Diego",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498200,1499000,1400000,1486900,1499000,1693450,1759500,1750000,1722000,1747250,1750000,1659000,1599000,1496495,1456990,1475000,1475000,1595000,1499975,1499950,1625000,1589500,1589000,1580000,1649000,1597000,1599000,1717479.5,1714799,1682000,1650000,1597444,1595888,1849000,1850000,1864900,1799000,1749000,1782000,1850000,1759500,1750000,1699000,1699000,1650000,1712000,1795000,1795000,1759000,1799000,1885000,1912000
"Sanford","NC","Sanford","Lee",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262000,274000,264900,264700,263350,265000,264900,264900,272900,289900,281950,292000,291500,284000,305000,295000
"Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595000,3695000,3722000,3695000,3597000,3297500,3396500,3295000,3247500,3145000,3145000,2950000,2850000,2795000,2825000,2837000,2899898,2895000,2999888,2999995,3299500,3320000,3447000,3500000,3547500,3547500,3500000,3500000,3499000,3474500,3499000,3495000,3399950,3495000,3499000,3399475,3399950,3272000,3295000,3272000,3295000,3269000,3695000,3575000,3585000,3599000,3900000
"Kissimmee","FL","Orlando","Osceola",315,224997.5,199450,186450,185000,197950,188950,189900,194000,189949.5,195000,189999.5,189999.5,182000,184000,179900,195000,210000,219000,219495,221500,220750,220750,199999.5,210000,199250,199900,199950,232995,249900,235000,235995,232000,227750,235000,255000,259000,259900,259250,269500,279900,276346,283495,289150.5,285000,289642,302990,302990,294900,294900,296700,298990,289990,289450,289450,308240,308990,302990,292995,289990,292990,289945,290000,297000,297000,297500,298250,296500,3e+05,315495,312475,322990,319900,315000,337995,339000,325000,329000,329450,329450,344990,344640,344995,344990,349900,344990,341495,339000,349999,340495,339450,345000,350494.5
"Gilroy","CA","San Jose","Santa Clara",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907500,903944,849900,882000,865000,899000,889990,888000,867495,924500,1011500,937492.5,954492.5,959985,949967.5,899000,799974.5,799000,774940,850000,847500,862373.5,824950,862500,998985,979487.5,849975,820000,875000,939888,1049000,1016804.5,907123,851351,851445,847990,859950,895000,894880,919970,1070000
"Fort Mill","SC","Charlotte","York",317,324800,332900,332900,339000,339900,333900,339500,329900,369900,332400,322900,311200,309000,349900,339900,359900,350000,340000,339750,330750,349500,350000,339900,327382,322490,309000,329744.5,339900,339900,348982.5,341732.5,349950,369900,362950,365400,403707,399900,384400,399900,407400,400800,374825,399900,411290,420000,418800,435980,437046,418800,405327.5,389950,400900,391244.5,397300,397536.5,409990,399655,399410,395900,399990,405990,409990,399999,399900,407982.5,407564,410240,410000,412265,430842,427495,422990,439900,404999,4e+05,397000,380000,4e+05,427490,431990,430000,425000,425995,428950,437990,435000,429000,425000,439450,440990,444999,462990
"San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299000,1249000,1249000,1250000,1244750,1275000,1239500,1229000,1168500,1187000,1262000,1359000,1385000,1375000,1375000,1372000,1369000,1375000,1325000,1232900,1250000,1267500,1449000,1419900,1394000,1395000,1390000,1424450,1395000,1395000,1399900,1599990,1499350,1417450,1379000,1392500,1399900,1400000,1399000,1454999.5,1395000,1377000,1382000,1379000,1499000,1509000,1498995,1498990,1519000,1586000,1519000,1475000
"Brentwood","CA","San Francisco","Contra Costa",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534950,579950,534500,605000,648500,639900,594950,608449.5,620695,604950,607450,599900,587450,578450,599950,579700,583900,586250,587500,594950,599975,6e+05,624950,635000,649900,649900,645000,645000,662000,675000,699000,699450,685000,662647,676430,674900,665360,669003.5,669000,669590,678625,683950,680725,682135,697040,698800
"Mansfield","TX","Dallas-Fort Worth","Tarrant",320,219500,220000,232400,229900,234900,237000,230500,242450,244990,244900,244900,234900,234925,242990,233990,233990,239900,239900,234950,234950,234900,239900,233700,225000,225000,214750,229900,220500,219900,229000,244950,229950,245000,248900,280000,286500,288200,289945,285342,290000,316687,315000,324750,310000,297000,297450,288000,291467,301450,295683.5,299950,3e+05,298000,319990,291600,3e+05,290950,295000,292000,322400,342500,332500,332500,342500,344900,349900,344950,342500,330000,299900,326000,342450,329650,330000,325000,324945,325000,324990,325000,339450,339900,332500,349000,319900,346445,402076,413997,394999.5,369949.5,365000,374950,372450
"Fayetteville","GA","Atlanta","Fayette",321,448000,444000,448000,399900,399000,389900,399000,399900,396750,378950,370000,350000,340000,325900,329000,320000,329000,325000,314700,314900,314900,299950,288000,289900,299900,3e+05,314700,299900,284000,289000,291000,290000,286950,289500,299900,299945,298945,299900,329900,328450,327000,299900,292000,309900,327821.5,320000,324046,328643,343250,349900,331003,335695,346161,345580.5,329000,349000,384990,364900,377250,359990,361995,382500,375000,366995,380000,382000,379724.5,374445,374900,369479.5,368245,371234,366900,366900,366900,370774,389900,389900,392531,391215.5,389115.5,392531,379500,376850,383077.5,390900,392672,399500,409950,429999,429900,442499.5
"Berwyn","IL","Chicago","Cook",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,174450,180000,172200,180000,178250,199000,179500,182900,194999,196999.5,214950,235000,229950,235000,228900,228900,234450,249450,252400,252400,259000,249950,249900,249900,249200,244500,239000,239500,252500,254950,262450,259900,269900,269999,269900,257400,259000,263750,263750,269000,269000,275007,276950,279400,279900,285000
"Rocklin","CA","Sacramento","Placer",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000,489000,564900,577450,567495,549990,549990,549994.5,549990,536820.5,549000,559990,559990,548500,569000,559500,569000,569000,565475,565475,565000,550000,547500,569990,569990,632900,642500,626995,624990,604500,604439,604441.5,591990,599450,577475,619000,629990,637990,654990,651990,689495,674990,677944,674900
"Mechanicsville","VA","Richmond","Hanover",324,399725,399500,389725,395750,389725,374950,388725,395000,390950,389500,383725,374950,372450,367225,377250,363500,369500,369500,372200,366975,374925,365000,364950,374950,375000,375000,362474.5,354950,372450,364950,362474.5,350000,378129,376000,375000,375000,373750,375000,369250,369250,382000,389450,389900,394450,375000,398975,418475,420000,419099,398500,388500,414475,424950,414250,399750,399950,434500,399500,395000,399950,395000,387450,402500,399000,386950,386950,381450,378470,374920,375970,369950,369990,414950,377399,399950,411750,4e+05,414995,415000,399950,384900,384900,389725,389950,399950,439950,399975,434425,425000,447927,445904,449950
"Land O Lakes","FL","Tampa","Pasco",325,267450,299000,274900,279000,287500,269990,279900,277450,259000,259000,257000,249900,244495,255000,239995,232950,239000,242990,235990,244670,248495,249000,246490,249000,249995,250390,256490,253990,254580,256140,257990,268490,263110,265990,283990,290990,284990,289040,286995,301590,304090,307990,315395,315395,318945,308790,319900,309945,303790,332113,317963.5,314637,307990,308990,308990,317945,316990,319990,322445,329895,336840,323900,329990,323900,318000,316670,309990,307990,319990,332990,339415,348990,349450,354990,354990,359045,343290,349290,347790,365495,339000,339000,360995,349990,360745,361490,368990,375945,375995,369900,371400,382900
"Lake Elsinore","CA","Riverside","Riverside",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359900,359900,330000,332500,344950,352099.5,359000,374900,382450,374900,372450,369950,359000,359900,349900,358000,369450,367500,393687.5,394450,399450,377000,379900,369000,353995,358495,365450,362500,374250,374250,379900,385000,391500,395000,398000,396500,395000,399900,398950,408585.5,424949,411522,411465,419800,419400
"Saint Cloud","FL","Orlando","Osceola",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327990,315616,299900,284950,296772,299000,299900,299990,299450,299945,299000,305990,311436,312471,325458,316730.5,322500,323245,323700,314950,309900,301990,312995,314000,325000,329450,325000,329325.5,326138,325000,319745,315990,319000,319000,318900,319450,335990,342494.5,336745,339494.5,341499.5,341499.5,349000,348495,356449.5,350245,350000,349900,353494.5
"Schenectady","NY","Albany","Schenectady",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83950,79900,72500,77486,76000,72500,70000,69000,80900,84900,89900,90000,89900
"Chicopee","MA","Springfield","Hampden",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214600,197990,199450,199900,199000,199000,199000,195000,199000,199000,209950,211100,229000,229450,234900,227450,199900,199950,197000,2e+05,219000,224950,199900,215000,217250,232000,233500,227000,219900
"Eastvale","CA","Riverside","Riverside",330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000,525000,524999.5,529000,529900,529000,528888,519900,528888,529900,529875,536500,519950,513950,519450,522440,535000,544885,549900,549500,545000,549947.5,546500,549900,544000,548500,545000,549500,549900,549984.5,549800,550000,559000,559900,559975,565000,562000,559999,559949.5,565000,579000,588444,588888,612449.5,609000,619000
"Missouri City","TX","Houston","Fort Bend",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385365,354000,380000,369234,380000,380000,380000,380000,377500,379000,382666,382069.5,383143,384699.5,434450,434178.5,444500,405950
"Lilburn","GA","Atlanta","Gwinnett",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,399000,382467.5,369900,359000,353990,356490,361990,365000,364489,381995,413290,408029,405792,399000,384511,377056.5,376544,374636.5,369511,373941,369990,379475.5,369990,384025,383544.5,379945,379450,369000,359900
