"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Edenton","NC",,"Chowan",1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000,277000,289000,289000,313750,338500,374750,349500,349000,334450,343450,321450,315000,299900,275000,299900,309000,322000,299000,299000,298500,299000,325000,347000,322500,362000,375000,375000,334000,346500,325000,334000,325000,299000,347250,309000,325000,345000,335000,335000,335000,299900,345000,345000,299900,344245,343750,338500,345000,324000,311950,324000,324500,326750,324500,299900,325000,299450,349000,359000
"Pawleys Island","SC","Georgetown","Georgetown",1685,599450,599000,575000,499000,499000,495000,492450,475000,479000,449900,449450,497500,496250,498125,495000,495000,488000,439000,429000,437000,442000,435000,454900,495000,469000,495000,472000,420000,420000,420000,467000,449000,482000,467000,470000,465000,439000,399900,399999,399949.5,399450,429000,389000,393500,443500,443500,459900,489900,459900,454450,449450,488700,488700,488700,497500,439900,499000,499000,499000,499000,448000,497500,487000,485000,495000,434900,464900,441450,419000,402000,429900,476950,474450,491950,477200,525000,539000,499000,499450,535000,537000,537000,512000,539500,534000,532000,549450,569500,549500,549000,524900,544000
"Cleves","OH","Cincinnati","Hamilton",1686,,,,,,,,,,,,,,,,,,,,,249500,249900,249500,252500,252500,255450,244200,240000,249300,249600,248200,247100,250800,243200,256700,249900,245300,254000,253700,258200,256600,258200,259850,251900,259650,259400,264504.5,261150,264700,265900,265300,276700,274300,271000,274900,273300,276700,278900,279450,275750,278900,285250,275500,272000,263500,278500,277000,275200,278500,285900,299900,303997.5,305000,317247.5,319900,319995,317947.5,319495,338500,346747.5,354995,342450,324900,333995,324900,324900,314900,323995,323995,314995,324900,326497.5
"Stanley","NC","Charlotte","Gaston",1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,336450,327995,327645,287450,328990,328990,340000,334495,358495,383490,347450,352495,331990,333445,335995,330000,319900,330000,331990,330000,349900,359945,357445,359990,344312.5,349379.5,346850,335945,330245,337895,335700,333495,315100,323700,335200,347200,345950,347200,345950,345950
"Stuart","FL","Port St. Lucie","Martin",1688,374000,369900,395000,390000,351950,352000,339900,334537.5,334075,299900,302974,289000,292000,304450,299900,284500,270950,295500,299000,289990,279000,280990,267990,249950,271950,268495,257122,252400,259900,264000,264000,275000,279990,298040,315000,319990,324990,333600,349500,347965,354038,348725,348500,347245,348245,348990,359900,359900,360907.5,369000,369000,385400,389000,399900,399450,399000,398091.5,419950,369995,399900,409900,399900,351990,359900,379900,364900,377450,425000,440000,440000,439900,439000,437000,440000,419950,429450,459000,464000,449000,429900,429950,428800,437000,449500,449500,449900,449000,449000,444000,424450,434000,443500
"Weddington","NC","Charlotte","Union",1689,4e+05,409900,419000,425000,415000,439900,402450,415000,429000,391000,402450,389000,394450,389900,389900,389450,399876,367450,374500,360000,399825,409900,409950,409900,439900,435950,447425,429000,408445,449500,449500,405945,449700,386400,424999,424999,409490,421990,4e+05,409995,417450,421990,439990,433990,447445,447445,443990,447990,471400,463400,463400,463400,463400,463400,463400,471400,471400,499000,471400,471400,471400,471400,473400,471400,473400,473400,471400,471400,463990,471400,471400,510990,524511.5,575000,534450,588995,635000,629900,629900,651947.5,657497.5,649000,650000,617000,644900,644900,617492.5,625000,623497.5,639947.5,628497.5,621995
"Guyton","GA","Savannah","Effingham",1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,168500,174000,169000,176085,188935,189985,198495,203900,201900,206900,198495,208650,211400,207900,204900,189500,187900,186450,185000,183675,181647.5,176100,187900,211200,210700,211200,214100,197350,199950,202050,191050,187900,187900,184900,186900,189562.5,192014.5,191900,191900,197200,203484.5,197175,194700,193530,191695.5,193615,197900,198700,197925,198875,194854,196200,195091.5,198462.5,199900,208400,208600,217200,216300,216302,219650,222400,224950,227500,229450
"Orting","WA","Seattle","Pierce",1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244970,244970,252474.5,249950,252475,249990,268825,264990,264990,258000,262475,264990,269970,264990,269950,279900,279950,276807,282745,279950,279950,274990,277500,279970,275000,283990,278950,279990,294995,295000,292500,291200,295000,289000,287990,289950,292500,288970,3e+05,295000,303990,289995,290000,299950,299000,301000,295000,299950,287976,299950,314950,319950,337500,338925,325900,339000,339475
"Lebanon","OH","Cincinnati","Warren",1692,245000,279900,270950,250000,279900,279900,259900,249900,242500,209995,218947.5,235000,223497.5,217497.5,217497.5,218997.5,219995,225947.5,226995,224900,235000,219900,219505,220000,219505,218850,221100,225000,219410,218450,231447.5,218734,210995,245000,255000,256450,249990,249900,244495,252997.5,254950,255900,262995,259000,269450,265995,257995,259900,260495,287000,289000,279000,274900,284500,284800,279900,289900,286742.5,274950,283900,281995,285947.5,298000,294900,294900,290445,289492.5,294900,299900,290900,299000,299400,290447.5,293447.5,288995,304900,298500,304900,310000,310900,310000,301900,299900,299950,304900,304900,311697.5,313950,325950,308950,308495,307197.5
"Horizon City","TX","El Paso","El Paso",1693,119500,124974.5,128450,128950,128500,128950,128450,126450,124950,124950,124950,124950,124950,124950,124950,126900,132975,141423,139900,139900,139900,135000,134975,137450,133475,133475,157225,158450,154450,158450,158450,154900,158450,156720,154990,145000,158450,158450,153225,154225,157245,157990,159900,158950,166400,159925,159780,156950,165000,163560,153950,159900,148250,154900,146000,154900,155000,157950,159950,159950,159950,159950,158450,166450,159500,152398,149915,160500,165450,165950,164950,156950,156950,156950,156950,157500,155950,169250,172500,178450,181925,180950,183350,181925,180950,178950,174900,173250,173250,172950,172950,172990
"Pelham","NH","Manchester","Hillsborough",1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457400,459900,459900,459900,459900,449900,458950,464000,458000,459900,449900,459900,459900,454400,449900,449900,449900,449900,449900,449900,449900,449900,449900,449900,456400,458900,469900,458900,449950
"Rathdrum","ID","Coeur d'Alene","Kootenai",1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267575.5,300950,334500,325000,307450,329000,330950,339500,330950,298900,299900,298950,313322.5,337450,375137,394900,392885,398900
"Sorrento","FL","Orlando","Lake",1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378995,315000,329900,334305,334995,289949.5,291990,315990,322682.5,315990,326499.5,318510,318510,314900,317450,323900,308199.5,334000
"Ocean City","NJ","Ocean City","Cape May",1697,799900,799000,789000,799450,794000,799000,794000,799000,799000,792000,764450,759900,745000,727000,712400,699900,699900,689000,689000,675000,689450,695000,689000,679900,674900,679900,679900,699900,679000,649900,659450,659000,649450,662450,689500,699450,699000,665000,649900,679900,699000,699900,699000,699000,689900,699000,675000,649000,669900,689900,698900,694450,689000,689900,699000,719000,724900,724900,724900,724900,724900,712450,699000,699900,699000,699900,729900,734950,729000,725000,729950,712450,709500,735000,739000,735000,750000,755000,749999,749450,749999,749000,739000,729000,726950,719000,699900,709900,699900,722400,744000,739000
"Soldotna","AK",,"Kenai Peninsula",1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,295500,305000,298000,309900,332250,320000,309000,339000,317000,302500,302500,302500,307000,307000,339000,315000,319500,319750,334000
"Kuna","ID","Boise City","Ada",1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184445,184445,188168,184950,184900,190000,183000,154990,150990,170990,179500,184900,180195,179900,192757,182445,184109.5,188195,185990,184245,182000,185490,187900,198000,194900,194950,197195,203990,196400,203395.5,2e+05,204490,207900,210000,198990,207740,215238,217569,222819.5,218750,218015,217997,222990,229900,225000,261990,254925,254900,255490,255490,255000,238995
"West Manchester Township","PA","York","York",1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231318,231456.5,242229.5,246661.5,246604.5,249565,234514,234804,234514,240267,242175,242472,240482.5,247983,249786,248490,251647,249786,249786,249843,249786,253312,253822.5,253312,254333,237345,235362.5,234830.5,233989,239675,238919,241579.5
"Aldie","VA","Washington","Loudoun",1701,549950,581995,599450,559900,585000,582000,590000,569000,549999.5,549900,550445,539945,538445,549990,549945,554495,559945,559900,552445,547445,532900,544990,544990,555490,555990,565990,567945,579900,552990,567990,549990,549900,549990,574900,550445,590000,589697.5,590000,579994.5,585000,614900,619990,610990,609990,619990,619990,619999,619992.5,619990,624990,623900,624990,634447.5,649900,649990,644990,644990,647490,642495,644990,649990,649990,650000,674990,674990,669990,656990,659990,658055.5,659990,659990,667358,669990,669990,669990,692490,684990,689990,687490,684990,694990,699990,699990,699990,704990,709990,722495,709990,719990,703990,701994.5,704990
"Southampton","NY","New York","Suffolk",1702,,,,,,1395000,1395000,1395000,1395000,1395000,1395000,1395000,1312000,1285000,1295000,1250000,1295000,1225000,1200000,1200000,1272500,1195000,1195000,1249500,1250000,1249000,1250000,1250000,1320000,1295000,1287500,1295000,1315000,1300000,1395000,1395000,1384000,1375000,1395000,1395000,1376500,1299000,1390000,1395000,1395000,1500000,1575000,1495000,1535000,1500000,1595000,1500000,1500000,1595000,1595000,1595000,1755000,1750000,1760000,1760000,1712500,1650000,1850000,1835000,1949000,1960000,1960000,1990000,1995000,1995000,1999000,1995000,1995000,2075000,2075000,2112500,2050000,2025000,2075000,2137500,2250000,2195000,2195000,2195000,2225000,2200000,2195000,2195000,2275000,2294500,2289000,2289000
