"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Dumbarton","VA","Richmond","Henrico",4757,1177,0.00341005967604433,0.00512382578992314,-0.0109243697478992,1199
2017-08-31,"Lopatcong","NJ","Allentown","Warren",4758,1652,-0.0178359096313912,-0.0395348837209302,-0.0384167636786962,2975
2017-08-31,"Waterford","CA","Modesto","Stanislaus",4759,1347,0.00597460791635549,0.0298165137614679,0.0589622641509434,2053
2017-08-31,"Leon Valley","TX","San Antonio","Bexar",4760,1337,0.00149812734082397,0.00905660377358491,0.00753579502637528,3171
2017-08-31,"Roy","WA","Seattle","Pierce",4761,1727,0.000579374275782155,0,0.0595092024539877,2482
2017-08-31,"Rapid Valley","SD","Rapid City","Pennington",4762,1285,0,0.0086342229199372,-0.00155400155400155,2400
2017-08-31,"Bridgeville","DE","Salisbury","Sussex",4763,1224,-0.0048780487804878,-0.00568643379366369,-0.0208,2339
2017-08-31,"Briarcliff Manor","NY","New York","Westchester",4764,4012,0.00074831628835121,-0.0103601381351751,-0.0539966988917708,2440
2017-08-31,"Maurice River Township","NJ","Vineland","Cumberland",4765,1289,-0.0107444359171144,-0.014525993883792,-0.00769822940723634,1346
2017-08-31,"Millersburg","OH",,"Holmes",4766,1226,0.00491803278688525,0.00988467874794069,0.0363482671174979,1707
2017-08-31,"Kill Devil Hills","NC","Kill Devil Hills","Dare",4767,1409,0.00427655024946543,0.0114860014357502,0.0437037037037037,3511
2017-08-31,"Salida","CA","Modesto","Stanislaus",4768,1537,0.00130293159609121,0.00853018372703412,0.0885269121813031,3835
2017-08-31,"Springville","AL","Birmingham","Saint Clair",4769,1336,0.00149925037481259,-0.0111028867505551,0.0586370839936609,3037
2017-08-31,"Morris","IL","Chicago","Grundy",4770,1365,0.00367647058823529,0.0232383808095952,0.0118606375092661,6572
2017-08-31,"East Huntingdon Township","PA","Pittsburgh","Westmoreland",4771,864,0.0200708382526564,0.0297973778307509,-0.0259301014656144,2205
2017-08-31,"Runnemede","NJ","Philadelphia","Camden",4772,1530,-0.000653167864141084,0.00459619172685489,0.0296096904441454,2588
2017-08-31,"Doylestown","OH","Wooster","Wayne",4773,1234,0.0032520325203252,0.0156378600823045,0.00162337662337662,2448
2017-08-31,"Navarre","OH","Canton","Stark",4774,968,0.00519210799584631,0.0104384133611691,-0.0192502532928065,2644
2017-08-31,"Rodeo","CA","San Francisco","Contra Costa",4775,2508,0.00440528634361234,0.0121065375302663,0.0393700787401575,2322
2017-08-31,"Dublin","VA","Blacksburg","Pulaski",4776,1080,0.00840336134453781,0.0169491525423729,-0.0252707581227437,4269
2017-08-31,"Woodville","TX",,"Tyler",4777,1159,0.00346320346320346,0.010462074978204,-0.00685518423307626,1562
2017-08-31,"Town of Palmyra","NY","Rochester","Wayne",4778,1314,0.00152439024390244,-0.00904977375565611,-0.0373626373626374,1939
2017-08-31,"Blackfoot","ID","Blackfoot","Bingham",4779,875,0,-0.0135287485907554,0.0210035005834306,3026
2017-08-31,"Milltown","NJ","New York","Middlesex",4780,2228,0.000449034575662326,0.00179856115107914,0.0479774223894638,3194
2017-08-31,"Edgewood","WA","Seattle","Pierce",4781,1977,0.0117707267144319,0.0307612095933264,0.0916620651573716,3218
2017-08-31,"Brentwood","MO","St. Louis","Saint Louis",4782,1314,0.0022883295194508,0.00612557427258806,0.0461783439490446,3944
2017-08-31,"Kennedy Township","PA","Pittsburgh","Allegheny",4783,1404,-0.000711743772241993,0.0100719424460432,-0.011963406052076,3351
2017-08-31,"Indian Harbour Beach","FL","Melbourne","Brevard",4784,1787,0.00280583613916947,0.0124645892351275,0.0431990659661413,4220
2017-08-31,"La Grange","NY","New York","Dutchess",4785,2025,0.0109835247129306,0.0289634146341463,0.0263558033451597,5668
2017-08-31,"Port Clinton","OH","Port Clinton","Ottawa",4786,1188,-0.00419111483654652,0.00422654268808115,0.0259067357512953,8333
2017-08-31,"Liberty Hill","TX","Austin","Williamson",4787,1670,0.0017996400719856,0.00541842263696568,-0.0211019929660023,4024
2017-08-31,"Camp Hill","PA","Harrisburg","Cumberland",4788,1462,0.00412087912087912,0.0131670131670132,0.00897170462387854,2881
2017-08-31,"Greensburg","KY",,"Green",4789,839,-0.00119047619047619,-0.00119047619047619,0.0120627261761158,2389
2017-08-31,"Hastings on Hudson","NY","New York","Westchester",4790,4038,-0.000742390497401633,-0.0413105413105413,-0.0782926272540516,1769
2017-08-31,"White Oak","PA","Pittsburgh","Allegheny",4791,941,-0.00528541226215645,-0.010515247108307,-0.0397959183673469,3119
2017-08-31,"Exeter Township","PA","Scranton","Luzerne",4792,1095,0.0148285449490269,0.0157699443413729,0.0714285714285714,2375
2017-08-31,"West Boylston","MA","Worcester","Worcester",4793,1808,-0.00931506849315068,-0.0109409190371991,0.0426758938869665,2209
2017-08-31,"Eastchester","NY","New York","Westchester",4794,3987,-0.00275137568784392,-0.00796217964667828,-0.0448011499760422,2105
2017-08-31,"Mendota Heights","MN","Minneapolis-St Paul","Dakota",4795,2164,-0.00551470588235294,-0.00551470588235294,0.0150093808630394,4003
2017-08-31,"Pryor","OK",,"Mayes",4796,873,0.0092485549132948,0.0294811320754717,0.0104166666666667,3097
2017-08-31,"River Rouge","MI","Detroit","Wayne",4797,765,0.00657894736842105,0.0119047619047619,-0.0116279069767442,3487
2017-08-31,"Hulbert","OK","Tulsa","Wagoner",4798,887,-0.00224971878515186,-0.00782997762863535,-0.0573857598299681,3214
2017-08-31,"Deerpark","NY","New York","Orange",4799,1519,0.00596026490066225,0.0079628400796284,0.0174146014735432,2121
2017-08-31,"West Manheim","PA","York","York",4800,1395,-0.00570206699928724,-0.0106382978723404,0.00431965442764579,2723
2017-08-31,"Rendon","TX","Dallas-Fort Worth","Tarrant",4801,1727,0.00699708454810496,0.0164802825191289,0.0608108108108108,3496
2017-08-31,"Seabrook","NH","Boston","Rockingham",4802,2052,0.00293255131964809,0.0168483647175421,0.0737833594976452,2746
2017-08-31,"Fairless Hills","PA","Philadelphia","Bucks",4803,1617,-0.00185185185185185,-0.0104039167686659,-0.00553505535055351,2511
2017-08-31,"Saint Francisville","LA","Baton Rouge","West Feliciana",4804,1454,-0.00274348422496571,-0.0128988458927359,-0.00683060109289617,1265
2017-08-31,"Sterling","MA","Worcester","Worcester",4805,1949,-0.00814249363867684,-0.0186304128902316,0.022024121657053,2311
2017-08-31,"Caldwell","NJ","New York","Essex",4806,2191,0.00045662100456621,-0.0188087774294671,-0.142465753424658,1935
